"ID","CODE","TYPE","LANGUAGE","CLASSIFIER","LABEL"
"bccff6f5-b8c6-4e6f-a259-78f617236a11",60803,"AVAM","fr","m","ingénieur en génie rural diplômé EPF"
"f43fd05d-a820-4c4e-88b9-6201b94fcaa3",60910,"AVAM","fr","m","ingénieur diplômé en métallurgie"
"aaf9bace-afa3-45c2-b3b9-6e185a45b33b",60911,"AVAM","fr","m","ingénieur en science des matériaux dipl. EPF"
"9e0c5c30-709f-464a-89ca-95c6d94faa8f",60912,"AVAM","fr","m","ingénieur informaticien diplômé EPF"
"fc8bb624-846d-4cd1-a868-582b0bb785b2",60913,"AVAM","fr","m","ingénieur mathématicien diplômé EPF"
"ddecbb57-a648-4420-a603-e00d541a7441",60914,"AVAM","fr","m","ingénieur géologue EPF"
"3d227882-e23b-4d46-941a-bedab7bd9ead",60915,"AVAM","fr","m","ingénieur dipl. extraction pétrole et gaz"
"9dff7336-e141-4a72-ba5a-194f8ce08d6c",60916,"AVAM","fr","m","pharmacien diplômé EPF"
"ffac22ce-b646-456f-b893-ca376d973503",60917,"AVAM","fr","m","ingénieur dipl. en gestion de projets"
"8a2017ba-827d-4ead-8996-433dc0b39aa0",60918,"AVAM","fr","m","ingénieur EPF"
"65cd52b9-d63e-4cb4-9a70-233f5304e622",60919,"AVAM","fr","m","mathématicien diplômé EPF"
"0adadbd4-ab23-47d3-9131-38e533838d0c",60920,"AVAM","fr","m","physicien diplômé EPF"
"995342b3-dfa0-49ae-961c-eae8bb06b330",60921,"AVAM","fr","m","ingénieur physicien diplômé EPF"
"9c12b026-fc10-4c5f-a43b-5bd0ec9fcc74",60922,"AVAM","fr","m","chimiste diplômé EPF"
"4d86996d-a541-4ff7-88ec-9d3dc20f4681",60923,"AVAM","fr","m","ingénieur chimiste diplômé EPF"
"ba8c0725-aeec-420b-9348-0c80da0a6530",60924,"AVAM","fr","m","diplômé en sciences naturelles EPF"
"7a79c72d-6185-45e5-a28e-892b02a18415",60925,"AVAM","fr","m","ingénieur en protection de l'environnement dipl."
"173d0007-0245-42e9-9c12-a186c1ef3352",60926,"AVAM","fr","m","ingénieur dipl. en téléinformatique"
"040c09d9-237b-4e3f-804b-13eca2052937",60927,"AVAM","fr","m","ingénieur EPF en thermique"
"c7c21d2f-12de-42a0-8416-6b25a1924c76",60928,"AVAM","fr","m","ingénieur EPF en électromécanique"
"cef2b676-f0d9-4c2e-b2c2-07f7a87bfc4e",60929,"AVAM","fr","m","ingénieur de réseau EPF"
"c662ce7c-a7f7-4bde-8a65-8c845a6bb002",61001,"AVAM","fr","m","architecte ETS"
"8f998bf1-144d-4ca5-aaaa-7be354be17ec",61003,"AVAM","fr","m","ingénieur civil en construction de ponts"
"81f6d086-4d92-4a53-ae1b-0e42542e4cf5",61004,"AVAM","fr","m","ingénieur ETS en génie civil"
"70d7b051-d7af-4da6-8ad3-a8efa913cf3f",61005,"AVAM","fr","m","ingénieur ETS du bois"
"418d0306-755f-41a7-b302-cf2cf09ca91d",61006,"AVAM","fr","m","ingénieur civil en constructions métalliques"
"7a04a3c6-dfa2-471e-8bd3-42cb82a68bcd",61007,"AVAM","fr","m","architecte"
"57dd5092-655e-47e1-90ad-afa41f4e48f1",61008,"AVAM","fr","m","architecte-conseil"
"faadbf01-0244-4cb7-9925-d537d9dcb3aa",61010,"AVAM","fr","m","acousticien"
"61ff46f3-12bf-4d63-9d22-a2dfe4153e84",61011,"AVAM","fr","m","électro-acousticien"
"c887060d-5ec3-444a-bb74-4ac9b424a34d",61012,"AVAM","fr","m","ingénieur du bois ETS"
"c2bd394a-a02f-4812-97db-b8fd66d44f6f",61013,"AVAM","fr","m","ingénieur divers, secteur du bâtiment"
"37b1a88a-8757-4638-a03d-9b52538a5255",61014,"AVAM","fr","m","ingénieur civil ETS"
"f2678a6c-4075-44ef-b4f7-296c73f0e6bf",61015,"AVAM","fr","m","écobiologiste de la construction"
"c3e5680c-739c-497b-96f8-befc0b3cb09f",61101,"AVAM","fr","m","ingénieur ETS en mensur. et génie rural"
"68b61329-464f-471f-b0d7-654a7d7a1627",61102,"AVAM","fr","m","ingénieur en génie rural"
"ec3feb87-3329-4024-8df5-73f759266bdd",61103,"AVAM","fr","m","ingénieur-géomètre ETS"
"390a00eb-d215-4e6d-bbfa-5f9beed65b1d",61200,"AVAM","fr","m","Architectes-paysagistes et urbanistes"
"fff44c33-9110-4ced-93ff-e46b6af6a117",61201,"AVAM","fr","m","architecte-paysagiste ETS"
"727375f8-7923-4e96-a3e1-a9dadf68c3c3",61202,"AVAM","fr","m","urbaniste ETS"
"e99da079-bb69-460a-8291-722faa87d9fa",61203,"AVAM","fr","m","architecte-urbaniste"
"3e4a4212-3ae5-45fa-902f-893ff34c63f8",61204,"AVAM","fr","m","ingénieur de l'aménagement du territoire"
"4bb4b512-829a-4e81-949a-eb97717e1a5c",61205,"AVAM","fr","m","ingénieur en aménagement du territoire EPD ETS"
"678b5f54-578a-4464-b5e2-cb2715a5b93f",61301,"AVAM","fr","m","Ingénieur du génie civil ETS"
"65efbfd8-1a1e-415b-aa41-f95c16c0b719",61302,"AVAM","fr","m","ingénieur civil hydraulicien"
"0af29914-57a1-4446-b9f0-75eef6103055",61400,"AVAM","fr","m","Ingénieurs mécaniciens"
"0f87b6d5-ac11-4f0f-949a-7ee65b98b45f",61401,"AVAM","fr","m","ingénieur ETS en construct. d'appareils"
"49d1814c-8f08-4341-a4a5-b6559ff07e84",61402,"AVAM","fr","m","ingénieur ETS en technique automobile"
"d38584f9-0131-44af-b595-574f80afdfee",61403,"AVAM","fr","m","ingénieur en mécanique de précision"
"f40f46d9-4774-4881-b3c4-b259523864ed",61404,"AVAM","fr","m","ingénieur en aéronautique"
"22b99e1c-f3f7-499b-a21a-35b9da72c553",61405,"AVAM","fr","m","ingénieur ETS en mécanique"
"c381a48e-83e5-40c2-875f-707cc283ec64",61406,"AVAM","fr","m","ingénieur mécanicien spéc. de moteurs"
"e2ade6c1-1bd5-41a3-840b-dc52f837555e",61408,"AVAM","fr","m","ingénieur mécanicien spéc. en soudure"
"152a6912-b797-4b4d-83bc-2a119ab0d12c",61410,"AVAM","fr","m","ingénieur mécanicien spéc. en outillage"
"e9640b34-8138-4d5b-acb3-92d87f8d765b",61411,"AVAM","fr","m","ingénieur mécanicien spéc. en machines"
"b2494e66-4ae1-4197-834b-a130deeaeddf",61412,"AVAM","fr","m","Ingénieur HES en génie mécanique"
"ba637c87-16d1-4704-8416-d103482ed4d6",61415,"AVAM","fr","m","ingénieur ETS en construction mécanique"
"e937dd4a-0176-47af-819f-46237e3ff7ce",61416,"AVAM","fr","m","ingénieur de la régulation"
"4ea290d0-3287-45bc-966d-742a92fb9297",61417,"AVAM","fr","m","ingénieur des méthodes"
"6eb04d25-466b-43ac-bfdb-4d4efd15441e",61418,"AVAM","fr","m","ingénieur ETS en mécanique technique"
"57939a51-25de-4f2a-a861-141ded840e2b",61419,"AVAM","fr","m","ingénieur en construction de bicyclette"
"3338ae0a-d2e2-48db-bec4-de1b972458c7",61420,"AVAM","fr","m","ingénieur ETS en automobile"
"ef72adb8-e3b3-47a2-95f3-661f9cecad9f",61500,"AVAM","fr","m","Ingén. en chauffage, ventil. et réfrig."
"242b054e-23da-41e7-a181-8f7915d5ecb7",61501,"AVAM","fr","m","ingénieur en chauffage"
"392eae17-d5ac-4982-b1cc-d88fee99a120",61502,"AVAM","fr","m","ingénieur en climatisation"
"5025337e-37d8-4c07-a1b5-ba71657d8afa",61503,"AVAM","fr","m","ingénieur en réfrigération"
"fad808a0-666d-40af-8b8d-967c58c972eb",61504,"AVAM","fr","m","ingénieur en aération"
"0e9b64c2-3e6f-423e-bb09-453f29f6d391",61506,"AVAM","fr","m","ingénieur ETS chauff., aér. et climat."
"a246a8bf-1890-4732-8bed-ef384b46ac86",61601,"AVAM","fr","m","Ingénieur en microtechnique ETS"
"b6225d00-bcab-4473-bb94-e0961c088c0c",61602,"AVAM","fr","m","ingénieur en microtechnique"
"99960949-72ca-4485-8dae-c9e7ea2d22a9",61702,"AVAM","fr","m","ingénieur ETS en électronique"
"fe0aa5a3-cde4-465d-ab27-db47ff8bce81",61703,"AVAM","fr","m","ingénieur en télécommunications ETS"
"453c72e1-c36f-47a6-bf44-9b7986a28c74",61704,"AVAM","fr","m","ingénieur en technique d'information"
"163acab4-1ee4-4cc9-900f-da095143fdca",61705,"AVAM","fr","m","ingénieur en radio et télévision"
"6ff9e411-ab34-4b69-ac60-b7cdda3f042e",61706,"AVAM","fr","m","ingénieur électricien en courant faible"
"49f6cbfd-d4ec-45b3-9d51-d3e37a19378f",61707,"AVAM","fr","m","ingénieur électricien en haute tension"
"47a88107-810d-4931-a692-e31e54eba3e1",61708,"AVAM","fr","m","Ingénieur système"
"9196acb5-c209-461f-8933-2845dc400c3c",61709,"AVAM","fr","m","Ingénieur en électrotechnique ETS"
"0b75a146-cfed-4788-987e-9d74a504f1c0",61710,"AVAM","fr","m","ingénieur ETS en énergie électrique"
"58285960-ea5b-497b-9f8a-14b94ea24e9b",61711,"AVAM","fr","m","Ingénieur en génie électrique ETS"
"edfc5e96-4cb8-4a69-bc80-0c516da65e81",61713,"AVAM","fr","m","ingénieur en microélectronique"
"97e64af8-f2f7-4ae3-9556-71a997654127",61800,"AVAM","fr","m","Ingénieurs agronomes"
"e971ce85-f621-4f24-bedb-528ef2c28c5d",61801,"AVAM","fr","m","ingénieur ETS en agriculture"
"1b81974f-dec2-4d56-968a-3067f1691986",61802,"AVAM","fr","m","ingénieur forestier"
"53b3f536-a0c1-4a88-b7e4-ec0209db8ea2",61803,"AVAM","fr","m","ingénieur en arboriculture"
"32080e2f-b482-4b27-a280-e0a098159922",61804,"AVAM","fr","m","ingénieur agronome"
"e904943d-2bc8-4484-b705-1d0e0da9c0b6",61805,"AVAM","fr","m","ingénieur ETS en production horticole"
"a41079c1-18e4-4a46-a74e-edd9da24f634",61806,"AVAM","fr","m","ingénieur ETS en arboriculture et viticulture"
"9c1713c9-eb33-4e52-91bc-cc627115f223",61807,"AVAM","fr","m","ingénieur ETS viticulteur oenologue"
"65436ff5-c3b1-4802-bfd3-fa202493f2b9",61808,"AVAM","fr","m","ingénieur ETS en économie agraire"
"a3aea91e-c439-484f-abb1-43fc6503d1a4",61809,"AVAM","fr","m","ingénieur ETS en économie laitière"
"f5ed8231-ad19-43e3-9806-2c3a55a8a22a",61811,"AVAM","fr","m","ingénieur ETS en production végétale"
"4457b7ac-b053-4c5f-9458-4e54cfd5a152",61812,"AVAM","fr","m","ingénieur ETS en techn. fruits et oenol."
"5eba7e9c-0e8c-4885-af2c-bde9d63bc392",61813,"AVAM","fr","m","agronome"
"13313a7e-702e-4a0f-9a39-1b5ab888d42a",61814,"AVAM","fr","m","agro-ingénieur ETS"
"3ab9140f-f5ea-4e23-8a54-8477b5549b55",61815,"AVAM","fr","m","ingénieur ETS en techn.boissons et oenol."
"70fd819d-7bba-45f3-8e3e-7a5efb5749a3",61816,"AVAM","fr","m","oenologue"
"9d2e83bf-1cc6-40e4-bc18-d0b334c2aac0",61817,"AVAM","fr","m","ingénieur ETS en agro-alim. et biotechnologie"
"81cab7ae-9337-4783-9aa6-3bef7f55fb5a",61818,"AVAM","fr","m","technicien en agronomie tropicale"
"08788458-e2e4-4194-b14d-1b1485ed2496",61819,"AVAM","fr","m","ingénieur ETS en biotechnologie"
"d559f8ae-bd92-4381-b9b7-32abe024707f",61820,"AVAM","fr","m","caviste"
"8b06090e-6498-4896-aa52-2a61bf37a2c2",61901,"AVAM","fr","m","ingénieur ETS en arts graphiques"
"41af3447-77e0-4219-a02c-2873c4a1a3b7",61902,"AVAM","fr","m","ingénieur ETS de l'industrie graphique"
"4e12a7e8-439b-4ad1-a566-469a7c3040e1",62002,"AVAM","fr","m","ingénieur chimiste"
"7b0bc290-4a33-4a67-84e8-7af935e76767",62003,"AVAM","fr","m","ingénieur électrochimiste"
"92de7a2b-acbe-44a4-9aa0-88b098e8552f",62004,"AVAM","fr","m","ingénieur chimiste en raffin. du pétrole"
"5f6ae099-a733-4b82-a46a-2e7ac5a4b222",62005,"AVAM","fr","m","ingénieur céramiste"
"f1c351c8-22e5-4d80-ab31-89ba6f00f754",62008,"AVAM","fr","m","ingénieur chimiste en textiles"
"e08927c5-4673-4920-92a1-975a475b02f6",62009,"AVAM","fr","m","ingénieur ETS en génie chimique"
"61be1e18-2f50-4050-a6fc-6e18e3deeb39",62011,"AVAM","fr","m","chimiste en vernis"
"ae5023fc-11d5-4f67-9b5b-94b3a3b26326",62101,"AVAM","fr","m","ingénieur ETS en génie nucléaire"
"7e4ad5b2-eb55-454f-8f0e-db6ab92b36f9",62102,"AVAM","fr","m","ingénieur des mines"
"ac4409bd-76f6-4424-a6df-c8874e4cc190",62103,"AVAM","fr","m","ingénieur de recherche et développement"
"c546df0a-9759-4729-9140-eafa47ab2d28",62104,"AVAM","fr","m","ingénieur de recherche"
"3d96835e-6d34-462f-8cf0-c3ee10bc4a47",62107,"AVAM","fr","m","ingénieur papetier"
"757472e9-1718-4ce9-8f2a-6ae59f51023f",62108,"AVAM","fr","m","ingénieur des ventes"
"0348e06f-2070-4e04-9312-9f8577558c6f",62110,"AVAM","fr","m","ingénieur ETS"
"e1b299f9-ad2a-46ec-9d2b-33a6b3f1973b",62112,"AVAM","fr","m","ingénieur ETS en génie médical"
"be4b8df4-f5e0-4427-95b5-0a5a785b682f",62113,"AVAM","fr","m","ingénieur en matières synthétiques"
"d494b043-0d3a-4e8b-8fd5-5bef3b3857e0",62114,"AVAM","fr","m","ingénieur en emballage"
"9a64fdcf-ef63-472f-abbd-6ac070c66f26",62115,"AVAM","fr","m","ingénieur en logistique"
"5bc5fca9-c154-4925-b3bd-f3ee86ecfbad",62116,"AVAM","fr","m","ingénieur ETS en informatique technique"
"27faa140-45f6-4871-ace0-692037e4327e",62117,"AVAM","fr","m","ingénieur ETS en technique énergétique"
"2b6e89c0-5dd8-4516-bbcd-77ca933c44bf",62118,"AVAM","fr","m","ingénieur ETS d'exploitation"
"dfe43570-b67c-48c6-8517-523c23d2eaf8",62119,"AVAM","fr","m","ingénieur chef de projets"
"c9202281-931b-4e8d-9f77-a22bfa1ab189",62120,"AVAM","fr","m","Métallurgiste"
"7124880d-bff7-4c11-a851-41f8397b5c6f",62121,"AVAM","fr","m","ingénieur technico-commercial"
"55d351da-a933-4a28-a9e0-49431f80db3e",62122,"AVAM","fr","m","ingénieur ETS en contrôle de processus"
"98aa50d5-8f6f-4ee2-a1de-603b10b2c6b3",62123,"AVAM","fr","m","ingénieur ETS en c.a.o. et automatisat."
"2cf1b20f-1fb4-4dbe-9e08-41bbe03b431a",62124,"AVAM","fr","m","Ingénieur des processus électronique ETS"
"7f0206cd-cd0a-433b-a12a-e0866d209174",62125,"AVAM","fr","m","ingénieur ETS en informatique de gestion"
"a1c59f35-99be-47bc-abd5-14949ebfa130",62126,"AVAM","fr","m","ingénieur ETS en gestion d'entreprise"
"99e6fd92-1e9d-4df3-a4e8-8230bd2b6707",62127,"AVAM","fr","m","ingénieur ETS en emballage et logistique"
"3ac92b87-14f1-485a-a82f-11d6aa0f0266",62128,"AVAM","fr","m","ingénieur en radioactivité"
"1aeba82a-093e-43bc-9507-d8a23906014a",62129,"AVAM","fr","m","ingénieur en microscopie"
"e1e50c4c-d3d9-4530-8ed5-0ec2d9be75e1",62130,"AVAM","fr","m","ingénieur en moyens audio-visuels"
"175557c9-d508-401d-b007-953e30d3870e",62131,"AVAM","fr","m","ingénieur en transport"
"158a3f16-ba21-4ca7-b385-04d3e22428e6",62132,"AVAM","fr","m","ingénieur de production"
"636c8899-bc2e-4c6b-a546-c73cff1c5635",62133,"AVAM","fr","m","ingénieur ETS en automat. et robotique"
"2dd685fe-ee84-4fce-8fac-f21eb11b9de3",62134,"AVAM","fr","m","ingénieur ETS en génie logiciel"
"9ea45662-4672-4bda-a355-4f20d1adb1fb",62135,"AVAM","fr","m","ingénieur de gestion STS"
"5df0d556-9236-49b6-9b7d-20f2d8cbd88f",62136,"AVAM","fr","m","ingénieur en mécanique"
"a8528c2a-2198-4725-b948-df14203f4e4d",62137,"AVAM","fr","m","ingénieur de réseau ETS"
"b56e03d3-8d11-43a6-a768-0b99d23855c3",62138,"AVAM","fr","m","ingénieur HES en construction métallique"
"eacfbb79-f93b-4bd1-99e5-4f3a9adae231",62139,"AVAM","fr","m","Ingénieur HES en informatique"
"2f304353-2330-4ed8-92a4-2e0cff87ce83",63001,"AVAM","fr","m","technicien d'exploitation"
"048fc4c3-2103-47f6-97da-a03b59b8a9c7",63002,"AVAM","fr","m","technicien de maintenance"
"c6f41efe-7729-4c3d-bbb6-f79bd58bc8ae",63003,"AVAM","fr","m","technicien de fabrication"
"df36db36-f096-4d03-9d2a-18bfeef73bdc",63101,"AVAM","fr","m","technicien en arts graphiques"
"503c6abc-e905-405e-8617-a33905a94b75",63102,"AVAM","fr","m","technicien de l'industrie graphique"
"23b3df79-13eb-4e00-b295-ece013a652c8",63201,"AVAM","fr","m","technicien électricien"
"e92e422c-db77-458d-99c5-25f60a511777",63202,"AVAM","fr","m","technicien électromécanicien"
"db0dab1c-dc13-481b-9a19-8572d15d53c6",63203,"AVAM","fr","m","technicien en électrotechnique"
"1f690bb8-dbd6-455c-86e5-dea026f2847b",63204,"AVAM","fr","m","technicien en mécanique électrique"
"4ebf2903-4685-464f-aeb9-20c3ccd3ff78",63300,"AVAM","fr","m","Techniciens électroniciens"
"c96482ee-2dfb-49c9-80dd-f359faf369c9",63301,"AVAM","fr","m","technicien en électronique"
"2af34099-8e5b-44a4-aaf6-54db118a9a1e",63302,"AVAM","fr","m","technicien en technique d'information"
"c22fcc98-8018-4baa-8b08-29258f151520",63304,"AVAM","fr","m","technicien du son"
"7d07f2ce-da0e-4bb7-9552-8d202087b571",63305,"AVAM","fr","m","technicien en télécommunications"
"3e4aedbf-43e8-4160-a564-6c01c81f903e",63306,"AVAM","fr","m","technicien en radio et télévision"
"793c4fe4-f320-49f4-ba02-8005639cd112",63400,"AVAM","fr","m","Techniciens du génie civil"
"d7456f98-4ad9-44ec-8693-015718a26fb2",63401,"AVAM","fr","m","Technicien en technique des bâtiments"
"6f6e2fbb-5d94-4151-b11e-103bb1d892e1",63402,"AVAM","fr","m","technicien en génie civil"
"76ceabda-8b88-4507-ae7b-3f2e14b51ed3",63403,"AVAM","fr","m","technicien-géomètre"
"146b2fee-37f7-4007-9ad6-5c50ae3f6f01",63404,"AVAM","fr","m","arpenteur"
"8060656c-641e-4171-a009-d600b46fb711",63407,"AVAM","fr","m","technicien-architecte"
"d1b9d3a2-d613-486c-bb8c-3253bfb6c38c",63501,"AVAM","fr","m","Technicien en génie mécanique"
"3ad543e0-7747-452a-b169-70b8070aae47",63502,"AVAM","fr","m","Technicien ES en génie mécanique"
"46dc5d93-cc99-416f-b99e-f1897f069162",63503,"AVAM","fr","m","technicien en surveillance des travaux"
"b75aee0f-4e06-4780-a49a-5bf4b1cc54dc",63504,"AVAM","fr","m","technicien en mécanique technique"
"6dee8aaf-ba39-46c1-bb02-7a2e5d5b7c42",63505,"AVAM","fr","m","technicien en machines-outils"
"a691a164-bd5b-48a7-874a-0e306482bee0",63507,"AVAM","fr","m","Technicien de machines ET"
"59c8a708-e7ae-418d-9a3e-cd3083f7ba5c",63601,"AVAM","fr","m","technicien en construction métallique"
"8214f3c9-7509-4638-b014-d8f614496e27",63700,"AVAM","fr","m","Techniciens en microtechnique"
"1d7ce561-f0ce-4651-a53b-5ee93757fd01",63701,"AVAM","fr","m","technicien en microtechnique"
"ae81ac0e-d3ef-475b-aa4b-4422d3044ba8",63702,"AVAM","fr","m","technicien en horlogerie"
"52448ee2-50c7-41c4-96c7-2e1f903613cf",63800,"AVAM","fr","m","Techniciens du textile"
"2c861839-7c69-4a4b-9973-97d683d60d79",63801,"AVAM","fr","m","technicien de mise en oeuvre du textile"
"7539ba16-28fd-4357-8b43-85748c8a6a81",63802,"AVAM","fr","m","technicien de l'habillement"
"bc212e39-f531-46bd-b09e-b8d7d71b30c8",63804,"AVAM","fr","m","technicien en ennoblissage"
"8d1af38e-d545-489d-b84a-fb78755eec4c",63805,"AVAM","fr","m","technicien en filature et retorderie"
"b330f7f8-a58a-4e50-ac43-6bace61e57ad",63806,"AVAM","fr","m","technicien en tissage"
"d17ab0bd-fe5e-4e1c-9b5a-74aad3afe3a1",63807,"AVAM","fr","m","technicien du style"
"b133bc6e-2111-4bc2-9c5f-bc4133d82d84",63808,"AVAM","fr","m","technicien de l'habillement ET"
"41d298ff-156c-4746-b0d5-88ef20643e1d",63900,"AVAM","fr","m","Autres techniciens"
"c4cea8a3-e401-4722-84fe-302ff8d0b156",63901,"AVAM","fr","m","technicien sur avions"
"ae335600-5f0b-4fe5-8a78-c611d96c7c36",63902,"AVAM","fr","m","technicien en génie chimique"
"1ca2a912-16e3-4a74-a249-2285fcf43b2c",63903,"AVAM","fr","m","technicien en cinématographie"
"db91dbba-4cd5-40c0-9b5a-84dc54491f16",63904,"AVAM","fr","m","technicien en tannerie"
"9f18fae4-7205-4412-9595-259cdbc41b85",63905,"AVAM","fr","m","technicien en construction de pianos"
"98a81343-9e93-4fcc-8c57-d8456aeb6181",63906,"AVAM","fr","m","technicien en installations sanitaires"
"0f4c34f1-b420-4d00-a750-a8ad06ca2616",63907,"AVAM","fr","m","technicien des méthodes de production"
"14daf577-9b9b-4ac9-8f37-355cd22bd7fb",63908,"AVAM","fr","m","technicien en matières synthétiques"
"6f47dfb7-5c41-4b30-a6e0-d2d030361197",63909,"AVAM","fr","m","technicien en chauffage"
"86b3c15c-6bd8-413e-8fba-6d76810a58f3",63910,"AVAM","fr","m","technicien de la régulation"
"fe08171f-d5d7-44fe-9190-78f034365ff2",63912,"AVAM","fr","m","technicien en climatisation"
"9d7efdfb-8aa7-478d-9262-e972ac80f7c7",63913,"AVAM","fr","m","technicien du froid"
"f9637783-d3c5-4076-8f88-d460c9109a87",63915,"AVAM","fr","m","technicien en informatique"
"4a7dd29e-0cbe-450a-adb0-8ab855a437a5",63917,"AVAM","fr","m","technicien viticulteur-oenologue"
"4a1c7cbf-654b-4e71-a771-d1d26b701fc6",63918,"AVAM","fr","m","technicien en agriculture"
"6671a45e-82a8-4880-be63-ce7eb3d272c7",63920,"AVAM","fr","m","agro-technicien"
"24f16ef8-815b-4e8b-bc51-9d0a61e22cb1",63923,"AVAM","fr","m","expert technique"
"bb77ee2a-4499-41fe-acf1-ec12c9c811b9",63925,"AVAM","fr","m","planificateur des transports"
"4a91d4a6-71d4-4e3f-bbd4-7329dba286b9",63926,"AVAM","fr","m","planiste"
"9ebbcbe9-11f9-40d5-a1c8-ab08ea7ecc9c",63928,"AVAM","fr","m","technicien en insémination artificielle"
"98650242-6eb5-46ea-954c-770fb5f44ef7",63931,"AVAM","fr","m","technicien en meunerie"
"8acd8f0b-9c36-40fb-8978-030a8a17c95a",63932,"AVAM","fr","m","conseiller en environnement"
"7db91a9f-c9f1-4737-8fbe-505946b546d3",63933,"AVAM","fr","m","spécialiste de la nature et de l'environnement"
"d9079a27-e628-44a5-aa48-fa92ef3250dc",63934,"AVAM","fr","m","spécialiste en sciences de l'environnem."
"a5d90e0f-ab64-4004-b09a-10755b9ee555",63935,"AVAM","fr","m","technicien en ventilation"
"2cc2acd4-12a0-4c7d-9587-24ad723aa86b",63936,"AVAM","fr","m","technicien serrurier-constructeur"
"1b52852a-ad4c-4b37-9999-eca7dd2bfb6b",63938,"AVAM","fr","m","technicien en technique énergétique"
"3fbec71f-5761-461a-b100-c98f8e7a68c9",63939,"AVAM","fr","m","technicien en informatique technique"
"b74d241b-9fdc-4e3f-b8df-e865e1123df2",63940,"AVAM","fr","m","technicien en informatique de gestion"
"af53cc5b-7e40-463f-98e8-1e20f8b3ee16",63941,"AVAM","fr","m","technicien en informatique industrielle"
"d16bf3fb-6c30-4da9-9930-8e65271c58b4",63943,"AVAM","fr","m","technicien polygraphe"
"088894ae-a698-45b8-b0a0-e4256ab9e139",63944,"AVAM","fr","m","technicien en typographie"
"ed4064db-7574-495b-a4f9-186ff6829626",63945,"AVAM","fr","m","technicien en aéronautique"
"90373719-ee18-4427-8f9d-d9079394885d",63946,"AVAM","fr","m","technicien en production horticole"
"b160eb0c-977f-48f4-bc86-69ec6f51d729",63947,"AVAM","fr","m","technicien en essai des matériaux"
"b3a9a8ab-d9be-44a6-991e-b7d612b6661d",63948,"AVAM","fr","m","technicien-géomètre avec brevet fédéral"
"11dab701-a000-49f4-8e5d-1d6ea02a1e77",64001,"AVAM","fr","m","dessinateur en bâtiment"
"a71ceaa9-2465-463e-9ace-9c362bcc53b7",64002,"AVAM","fr","m","dessinateur en génie civil"
"a287bcf0-016a-4076-b7e2-c7487b8aa708",64003,"AVAM","fr","m","dessinateur en béton armé"
"074347fd-01c6-4b86-9c73-9814ba66071c",64005,"AVAM","fr","m","dessinateur-surveillant de chantiers"
"64f9989b-f4ce-461f-8ba1-8ad151960f89",64006,"AVAM","fr","m","dessinateur-projeteur en génie civil"
"29b1879c-aad9-4a9b-af48-532fbcf05915",64007,"AVAM","fr","m","dessinateur en aménagement du territoire"
"1e50d50c-74c4-4863-babe-a67a3569cd60",64009,"AVAM","fr","m","dessinateur en bâtiment CAD"
"0bf9a07d-d348-4e25-ba02-efeee3beb41f",64010,"AVAM","fr","m","dessinateur en génie civil CAD"
"7af582be-0496-4872-a357-2f97cf77f17a",64100,"AVAM","fr","m","Dessinateurs-géomètres"
"b8f4ee1c-ff73-4411-a9d7-a9b22fd89801",64101,"AVAM","fr","m","dessinateur-géomètre"
"8de76da3-5cf0-4666-8505-1f019f86f497",64102,"AVAM","fr","m","dessinateur en archéologie"
"2860dc0d-ad4f-4533-b417-168856e0bdb1",64103,"AVAM","fr","m","géomaticien"
"62b832ef-f2a3-4e03-aea0-b348a569afb8",64201,"AVAM","fr","m","dessinateur en construction mécanique"
"0e819e2b-71af-4020-b093-7f4e434e0e36",64202,"AVAM","fr","m","dessinateur de machines"
"9b2e8808-8489-41af-89c8-5bbad7830dc7",64203,"AVAM","fr","m","dessinateur de constr. mach. et appareil"
"2908bb0d-b934-446f-a239-6a2d0c31d3bb",64204,"AVAM","fr","m","dessinateur de petite mécanique de précision"
"db18a283-259d-42c4-afcb-6aca9731f2b1",64205,"AVAM","fr","m","designer industriel"
"cd3137ad-7541-4b2a-bbce-ee1706b214f6",64206,"AVAM","fr","m","dessinateur de machines CAD"
"b9e583b2-5291-4286-912e-da82ac699f6a",64301,"AVAM","fr","m","dessinateur en construction métallique"
"72326ea6-8ff7-4c8c-b567-cb82ca993578",64401,"AVAM","fr","m","dessinateur-serrurier-constructeur"
"ecfafc01-f96f-4a0b-a2ff-66b6bc1969b9",64501,"AVAM","fr","m","dessinateur-électricien"
"2987d4be-91e6-44a9-9d9c-62ce0a88ed8d",64502,"AVAM","fr","m","dessinateur-électricien en installation industr."
"f10d3d39-a25b-4cae-a150-e368aa4a556e",64503,"AVAM","fr","m","dessinateur-électricien en installation intérieure"
"700152e2-fc36-4fbd-af88-dba803eb90e5",64504,"AVAM","fr","m","dessinateur de constr. d'instal.électr."
"ac9ae1de-a549-46a6-b177-eb5e94f3b391",64601,"AVAM","fr","m","dessinateur en chauffage"
"e66f6d1f-0a85-464c-9001-324701fa5ba6",64701,"AVAM","fr","m","dessinateur en installations sanitaires"
"a2f3db38-b803-44ad-b264-306ae1385dce",64702,"AVAM","fr","m","projeteur d'installations sanitaires diplômé"
"0beadef0-86d5-400c-9608-8663b488cba4",64801,"AVAM","fr","m","dessinateur d'intérieurs"
"c0e8524a-92c9-487b-9d2e-5b0238ee1035",64802,"AVAM","fr","m","dessinateur-ensemblier"
