"ID","AVAM_CODE","X28_CODE"
"802cb02c-8749-49f3-8ffc-c4439ed52057","89314","11000520"
"ab457ee0-f9a9-4ca0-a601-3e7826ce8cbd","72012","11000522"
"19dfaed4-df4c-44ad-9846-644d2f63a97f","86423","11000523"
"95ebe1bf-c4f1-4dc0-98c6-0fca4e0a48ce","54104","11000524"
"db8ad6ab-397b-4768-b69f-d4c02a2da92e","92504","11000525"
"10b39fec-bab6-4035-a6f8-318006c7e050","85903","11000526"
"2ee615a4-5768-45f6-b8fe-40bd855db502","70907","11000527"
"9f952aa7-4992-4203-9fb4-92c73ad109a8","70907","11000528"
"0e4af1e6-275f-4943-b27e-effcf0ec5ffd","68088","11000529"
"9014bb1e-6c5a-4833-b343-8a0e306583ab","70510","11000531"
"3ed91644-b6f1-4b63-91ba-00fb8e9742c6","69214","11000533"
"7dd7c8d7-81dd-46f7-b480-aee4e6c3c604","86705","11000534"
"7c16099a-8632-45b6-b259-185e84ee0109","86901","11000535"
"dd51de17-7532-448b-8e0f-1c2b8b46c738","86802","11000537"
"b05dfeaa-7a06-4709-aa18-499e7016b495","86704","11000539"
"641b01a7-6097-449c-8dc6-b6fc3d6e35be","85093","11000540"
"2eee1e20-39ee-4236-a625-6cbd7ea82808","85054","11000541"
"f10ea87b-0bee-4e2c-ba1f-98f8f72eda69","86411","11000542"
"0037a753-04e9-4183-bcc5-b338a978283f","88016","11000544"
"a4bbe381-6bb3-4c64-b571-9c74b08da02f","54003","11000545"
"422f1e09-9856-49c3-9d19-b21932c276ec","85504","11000546"
"ea81b2d4-1906-4b14-826a-7ff811acae75","95219","11000547"
"16788841-235b-4e9c-8783-1e47e7225609","86438","11000548"
"a510904d-e705-45fa-a949-32b428a264c2","86438","11000550"
"fa3cfb12-27af-48cc-adbe-c89306a03765","85711","11000551"
"753e4fbc-83d1-468e-945f-65a270c3b9ee","82203","11000552"
"8f3d58d4-b021-4ffc-bd75-c25daf01ed18","85019","11000553"
"c85672ac-77df-467f-9315-697bf1ac4a39","86302","11000554"
"382ff4c7-e447-4aa1-b26a-d4b0fa73ceb9","89301","11000555"
"51368eb2-b3c1-47cf-b65e-a9454ece1286","85712","11000556"
"a9df88c5-e752-439a-bf42-d29828e843ef","85810","11000558"
"2f79c310-e608-480a-b925-5132b6629189","68088","11000559"
"6ed8ebf8-5a44-4dd5-b1b9-8522ae0cb085","70907","11000560"
"17c65518-e1bd-477f-bdb9-1619b36bc372","87111","11000561"
"a8546c35-8eef-45c7-882f-2b7466d1d9ea","86104","11000562"
"1a233930-33ca-49b9-8786-2bbbca034830","89307","11000563"
"4612abde-658c-4fa2-89f9-524658b26a5c","89800","11000564"
"88eed970-620d-46bd-983d-8b226c1b5e08","70900","11000565"
"c9e2af6d-f35b-4f94-bead-b759382c7ebe","95406","11000566"
"ec60ae5e-1518-45fc-8cac-013046cb3bdd","85701","11000567"
"91bbd2f4-2933-477e-8156-b9fdb634bcab","89409","11000568"
"ec5fdb53-b787-41e9-9fb6-848088fdd31b","94333","11000569"
"92a16ef7-50c9-4b27-ad2c-d2771519dc27","85701","11000570"
"d7cee2b5-14d1-4af4-8da3-f422b6ac15c4","67015","11000571"
"5ccd4b08-af2d-43e3-8a46-9668718f9707","86700","11000572"
"329adde4-f8fb-40fc-9c0e-eb7f82319cce","87114","11000575"
"f0e30520-2006-4e1a-88ba-4a6466bee1f3","85701","11000576"
"8c594bed-f9da-4f46-9859-9caa013825bb","85212","11000577"
"0882d37f-ed25-4980-971d-106aa609b11b","18204","11000578"
"683f0cc3-9b77-4f8f-a2a0-7cd65e9ed31c","89300","11000579"
"7646e395-649e-460d-bcfe-dfeb486938f3","89500","11000581"
"21d81306-548f-42d3-8f00-def54671cd40","92834","11000582"
"9cbb629d-ec74-44bb-b66d-87224c99733f","85101","11000583"
"d2fe9cd1-fa9a-491c-9f53-b7f1358f70ba","39523","11000585"
"38b8bd43-4025-4ec2-b05d-7992fd88e8a4","54105","11000587"
"9f49e01c-375f-4066-8727-4ae17f04b7f2","54100","11000588"
"80bd3b20-0e90-40b3-9af9-a9c72c1feb8d","88433","11000589"
"6e2fbb1a-1fc2-42ab-8b0f-aa08e466ff8a","70912","11000590"
"4edb057a-2cc0-4eb7-b61b-3a3671bbc90c","61813","11000591"
"d286adea-7261-42f8-87fd-331e9446e0ad","48035","11000592"
"0b5d0019-adae-4989-aa20-b131b16678d6","65701","11000594"
"fd9230d7-e93a-4743-a0c9-9fcf601296b1","66501","11000595"
"f584335c-833a-407a-83c2-c6df3a7d1789","61007","11000596"
"881bdfa0-57fd-4029-a1d8-deb1327bfe15","54601","11000597"
"9b8a7107-f70b-44c3-9d6d-638984c82fcb","87116","11000598"
"034c0e8f-79d2-4f29-b070-2213296e107e","91101","11000599"
"e318103f-80df-45b6-9cee-99f6cd48e964","47427","11000601"
"80eea195-f9df-417c-a319-a4a114c765ea","46406","11000602"
"b63877d1-639c-4834-a8bb-74e02f42ac11","60314","11000603"
"b9ed23a9-f90f-4b37-8971-92ae895c60cf","69214","11000604"
"2b93b04d-d647-498f-9a4e-dda7d055e1f1","61000","11000606"
"2144323b-7fe6-4e91-ac47-817bcd064aa9","61015","11000607"
"1d5aef44-8c60-4d0f-950d-361dd0ed22fa","60206","11000608"
"baf8d3a3-97d5-47a4-8df4-a622c1f6e307","84425","11000609"
"38e5a4db-bfd4-4262-b95e-efe4d257dd9c","84425","11000610"
"f4ae0e24-3c4a-43a5-9728-201a9fceff85","52552","11000611"
"9659c4be-b6c8-4a53-9b93-4520e78c139a","61015","11000612"
"4e673cae-03ee-4ca5-b0d8-0f3e965aab5a","88814","11000613"
"415e40f0-8f77-458d-afc6-c8118f431125","88206","11000614"
"a450ca0f-cbfc-4b4d-aa84-782ae8ed0d33","52545","11000615"
"757af38f-c9c7-4cb8-8109-194315b43ad7","52552","11000616"
"1209313f-073a-4189-b61a-a06f176a0156","52502","11000617"
"cf799830-f8c7-4090-8722-0a394f2358d5","52552","11000618"
"6ac6a7c8-6233-4754-95af-682e49a5a7d4","64002","11000619"
"1d2559c7-efa2-45d0-ac33-fe6298d2b1e3","63802","11000620"
"0b212aeb-a0b9-419e-9c00-f4845649c24c","66522","11000621"
"eca8dba7-51e3-43c4-8a03-92d0b8d24dfe","60401","11000622"
"8ee8cd72-877a-4810-8c1d-ad09fade32e5","93429","11000623"
"ac9faaac-69ce-40cb-9556-567d6a402c3e","96116","11000624"
"67c1260e-f4ff-4bbd-b173-dc6c4ba98cee","65710","11000625"
"37dffa42-bace-41d5-a996-5d5a7c55fe9e","65500","11000626"
"b6eac6fc-2831-4d0e-a4b0-8bcb23a7c02b","63001","11000627"
"6bd32bb5-bf71-4b2c-8393-612a3427f37a","88402","11000629"
"42010963-99fe-4462-91fa-e1970349c322","84434","11000630"
"c17de198-ea50-4392-9643-3d13a790fd92","34200","11000631"
"5bf877bc-b9e9-463f-a0cc-8d40a23420a5","90361","11000632"
"246b3ec5-d3b6-4e99-9daf-eaa56ead565d","90361","11000633"
"8954c4c0-915d-4d62-944d-ecdf5920ad4b","68058","11000634"
"36eedcdc-be91-483b-b990-be073c657efa","90361","11000636"
"e730c043-acbe-4d1c-9701-8f067d07353f","42604","11000637"
"cf989448-6be9-41d0-9f86-8576d9e55f5c","68907","11000638"
"401dd139-8975-4bad-b772-2b80eadb22da","68095","11000639"
"f258b4bc-3138-438d-88cc-809ea9730793","65712","11000640"
"0a3b2937-cc51-4258-be95-c9221f19c6f7","90323","11000642"
"af254d87-9da2-42a9-9801-8463ba6bfd0a","90323","11000643"
"54a8813c-064f-42c4-b7d5-2f0dc4b23f32","90360","11000644"
"b7f20807-e3c8-4a5f-803b-990517a9f67c","65500","11000645"
"765ed062-7038-4084-a7fa-d4140f67fd48","34313","11000646"
"b5009007-c825-49b7-ac81-81eec14b2c4c","63101","11000647"
"eaa811cb-6e1f-406c-a3d4-e75c508869e8","60501","11000648"
"24debadc-d7f3-41ea-b1f2-951074d7a62a","47508","11000649"
"8bf00989-8c1a-405c-8962-debc85f245af","63201","11000650"
"1759bfe3-ebb3-4e86-9e67-309c347abcc5","47425","11000651"
"73fe498b-759e-4a52-87f6-8ad6e7dd919c","60918","11000653"
"2c12e847-8fe1-4d5c-8908-0d1598869383","66531","11000654"
"0286d38c-8edc-424f-9d87-f13b22dd5bb7","68010","11000655"
"ad44f7cd-c3e5-428f-a3f1-d02d66fc8b8f","91120","11000656"
"11910a43-5fd9-48d5-b302-8645c4c47801","62103","11000657"
"c264412b-0c71-4be0-87b7-a36940a1ced3","62132","11000659"
"98e93069-1fec-43b1-8572-288c94a90d91","88804","11000660"
"0270cad3-0d19-4a9f-898a-0e85ecb9078d","62103","11000661"
"70d75e45-a1a6-4987-b512-649f35d4a934","61007","11000662"
"e7c13a71-c248-4476-9f83-4bbd97ae7994","74114","11000663"
"2c89e500-47f9-4636-b459-3f0bbc7d22ac","75301","11000668"
"97824061-651e-4633-bde2-cb179a0a4d2f","93403","11000670"
"bf3183af-d773-43b4-9989-97c2de58255d","46604","11000672"
"dc6d2198-460b-461f-bd15-91998ff33aa4","92011","11000673"
"d817fc6f-76b1-4c67-abf3-d2b5854b23ae","92015","11000674"
"a4e00d24-0e78-4ece-93d4-8fae31b58f59","62104","11000675"
"9da55d12-0035-452b-a8cf-dc1e3b0e5888","67138","11000676"
"f73161f3-436b-46cc-8da3-adc4d1e1ec73","52564","11000679"
"ef108d20-4e12-469f-af6b-d56bfc1faa8d","47610","11000680"
"95521578-a196-4f0e-954d-ff62f68d63f4","64103","11000681"
"e7603203-0039-460b-a66f-020987febb26","64103","11000682"
"77dbb10f-847c-4bde-9f40-9823e119e2fa","80201","11000683"
"36902e97-dd6e-470d-984f-7401acad1870","78321","11000684"
"20d2ee87-ef5b-49b3-bd96-365015786b57","61501","11000690"
"aa0d7d36-705a-4448-a73e-1b715bb4012f","78323","11000691"
"010f68c3-35c4-4753-a879-451051f6c341","63407","11000692"
"9b20add0-25c9-47cc-a11e-7e0f4005438a","64001","11000693"
"9b25e516-12c8-446b-a273-304d6c74ad7c","88341","11000694"
"5b919da2-df91-4f90-8f79-c89505866750","60918","11000695"
"a101b6ae-fa10-45f3-9259-1dc8d6079eeb","60918","11000696"
"282d7e8d-45d8-47db-8daa-331905fa7017","60918","11000697"
"b1f99cf2-8b50-4d46-bfea-acedd0d97301","89212","11000698"
"c5a5bf2a-5de3-4ab1-b98d-68ce04223556","60918","11000699"
"a88ddeb8-2f26-42b8-8abe-4ebd2975a1eb","90401","11000700"
"2ee2493a-8993-41db-81e2-f8b13cbab1e0","64801","11000701"
"3be13ac2-f1f7-4a31-8b16-eb20ab734fbf","62132","11000702"
"56e0b7ec-3fa6-4fe1-8df9-7671913f9af5","95527","11000703"
"2644ef3b-ea62-4c46-a50a-212d32c64efc","15404","11000704"
"6a154c7d-a9c1-43fa-9553-1ed236236342","90609","11000707"
"0921f504-1dc2-489a-b14a-d620f377c2b8","90604","11000708"
"a1c03018-66be-447f-b2ae-3abab9ea4f52","17001","11000709"
"2d02bfd0-7b90-4a9c-8ebe-1968d0357dc6","65501","11000710"
"dc321dae-7ad2-4100-8bec-7b7bccdfd1a8","63501","11000711"
"a9dd261c-1be7-4b47-8edb-cd5d19f60f55","65504","11000712"
"35f96610-67f9-435a-a75d-f992aa8055eb","38322","11000716"
"a1ce2cca-9ea4-462b-8406-c3fd2e901067","15404","11000720"
"bc673e03-8700-41ae-87f3-9aa3debcfefb","60703","11000721"
"f508bcf8-587a-402f-bb52-c478f9f6070d","95503","11000722"
"7398c4f2-b32c-490c-9268-18bea6a04998","70103","11000723"
"4e307ddf-ab4d-4914-a4e4-db6f4008be70","67032","11000724"
"e76c669e-87da-4c1d-8e2a-82f90558ac26","67032","11000725"
"8291b5e4-ba0a-40e3-aef1-74c13f5e9b0d","67032","11000726"
"9d0c2e34-5c4d-4a1d-9703-802a72d04a98","63900","11000727"
"9cafe36b-6ddd-4ac6-832b-50e66872f88d","63900","11000728"
"8c9a374e-95f9-4186-a394-2a7590b2c808","63900","11000729"
"49c1a9c4-39a7-4e39-9b74-6a939e0d7628","95406","11000730"
"dd39d24c-5e82-4e3e-a401-af31c1060dbf","65101","11000732"
"b7678d39-0803-4140-a212-671a09013651","34702","11000733"
"7e2ab024-5cc7-4bdc-a177-d48de688c92f","95503","11000734"
"b03ebccd-04ae-4ab1-9271-043b6e8da0a4","68041","11000735"
"fa703483-fd98-4bb5-bc5d-3b23e63edc77","68054","11000736"
"bb6e3307-0144-4099-800a-c98692a70846","62115","11000737"
"ea87a19e-cfbd-43f3-995b-c6fb5c59419e","73002","11000738"
"796f35e4-ffbd-4198-afef-062d0e33920b","75402","11000739"
"b4fdbc75-8b48-4569-9923-3285005c246e","95505","11000740"
"4568eaf0-bcf2-4b0e-ad68-1121087b27c1","68020","11000741"
"6098bad2-c748-438c-809b-1e7c5ab8024f","60307","11000742"
"221ce79b-3d2b-4442-a4b9-561d87307fe4","88501","11000744"
"1a7dbe37-a5cd-4256-8fba-ed009e0faf2c","62132","11000746"
"c3664d27-ab27-4db2-8d2b-d38452f10c21","46318","11000747"
"03623d6a-9b22-43e0-9b13-509a50205f5a","63701","11000748"
"9cfd71f8-3045-4dee-bb6c-254adc050561","54602","11000749"
"46dea9f7-3030-4116-950e-fb951dd4d7fb","47931","11000750"
"7a43d96e-2e50-4591-9ef3-77848fc949b6","89800","11000751"
"1e30e3ad-f22f-44d9-b7ff-8611aee28d96","88412","11000752"
"2c2406e5-0dee-4c81-9a16-86c30c0bc8ce","88412","11000753"
"9422965f-1692-432f-9f85-3083bbefe5d0","61816","11000755"
"83bba769-d00e-4edd-8301-f68c43b810d7","60918","11000756"
"affeae06-4a5e-41f9-8843-4b79fc773dc4","62107","11000758"
"fa9b44ac-da22-4617-86d5-d2e36947244e","60918","11000760"
"b89a9680-d55c-4a7d-a3ed-712820ea99df","88204","11000761"
"cf8f6d9d-00c6-409f-b0dd-2bdeef011b81","34709","11000762"
"09a41e45-7b40-4824-a791-6f2028654405","72204","11000764"
"66bd0849-5fbb-43d4-b7f0-53167046552b","91113","11000766"
"2c846443-d211-43f9-8893-dade705b2c11","91120","11000767"
"5c3bb11a-08be-48dd-bd34-1e3b4666dedc","21402","11000768"
"bff8b439-b33e-42b6-8514-ee212b31fd90","62132","11000769"
"69c1a4a5-d4f2-4678-adbd-df9a3fb82f80","65103","11000770"
"20d437cb-1782-41b4-b85d-3be8b511c501","63900","11000771"
"0e285d59-9b5e-4757-a871-2442c6503049","62132","11000772"
"9e890ff7-4975-4d19-9864-49fa799e9e39","65103","11000773"
"1a755a83-3f48-4b65-924f-ff866e2669ad","91120","11000774"
"0b453faf-be85-48d9-b266-d2f96d58d0b9","96105","11000776"
"386f4a90-b21f-4991-946a-2cbe6ba6e3b5","62122","11000778"
"2bbd369b-20c3-4915-9f5e-5113ecdb2a85","62122","11000779"
"685a1d79-b307-46be-8b35-1e670739f53a","60918","11000781"
"ca8d73bd-8f59-4742-add1-cb4e8f26291a","37351","11000782"
"9ba1fca6-40a2-46ae-b25b-0ef3ab2330d2","72504","11000783"
"ae2c0d91-dadb-4d2d-9965-321a11213f5a","95406","11000785"
"c3c3077c-bb42-41d0-b777-00956d93c251","95406","11000789"
"5bca44df-2cbb-4f7a-8127-4b18537258c3","96117","11000790"
"2aed20d9-10cf-475b-81b3-91c5bc600931","15035","11000791"
"4f5065f5-8c06-44c8-9fb3-b76909fc3cc7","63906","11000792"
"b6ab87f2-8e1f-4988-9dc0-88816cde3e45","65606","11000793"
"a654f9ce-f2e0-4b38-a64c-95ee69fbba68","60309","11000794"
"ce30dd85-8609-4d47-8f8d-188ae1e205cb","61408","11000795"
"3679fa7c-fdcb-4cd2-b445-69052178534d","60918","11000796"
"2da40b4d-4ca0-4fff-b1fe-8c31d0a6538a","65220","11000797"
"8f0795ee-4630-40ed-8f3b-f544dcd3bc7a","65220","11000798"
"0b56cb59-3503-456a-a551-e7f94e8b6645","60918","11000799"
"c4271cf4-8b88-4b97-b40f-9693364d9bf3","66530","11000800"
"8b71d499-0348-442a-97f1-648c7c221f4b","84306","11000801"
"bf063ce3-26b2-4bb5-a83b-71ac027963e1","96124","11000802"
"363dc74e-ed79-4369-9626-83565d79eff8","68056","11000803"
"c8f80f48-b6ee-4267-b9df-1e21907be1bc","68056","11000804"
"bf59930e-f9e5-4259-9c32-962809264f4c","61203","11000805"
"7801341b-7018-46cb-80ae-26f36ffccc27","61700","11000806"
"f2661844-eda3-449d-a97d-c1c56ceb2442","88818","11000807"
"b1af6c8f-8109-4905-8fac-09db5d00c059","88818","11000808"
"df8f2fb1-b9c9-42eb-84c6-09a8dcab4ff6","88625","11000809"
"9f36bfee-5788-471d-9853-28a9f45c5b8b","88625","11000810"
"d34a67c1-c17d-40f9-8699-f817ae1fd09a","88604","11000811"
"1cfa7ecf-2ff0-4998-bb74-abbc16a57662","92819","11000812"
"2d398f57-d23d-48a3-bb58-d1f0811852fd","63900","11000813"
"db969fdf-4bf1-4e55-a696-a4740100d6ae","68027","11000814"
"12d9a08a-73b7-47b1-a8a9-aa5d1eb5581c","88501","11000817"
"ee9520f5-1a6e-4945-84c1-f939b6d408af","34710","11000818"
"4a17b867-9fa0-45b9-acea-c438be588b58","88608","11000819"
"c79608bb-56c6-424a-a62c-0cd3ccf343bc","60918","11000820"
"509b7615-6e19-4bfa-82c5-5cdcf3dfd2e7","90360","11000821"
"f5df3655-92b3-4147-8dee-aacb11305173","60311","11000822"
"7657f938-51e2-4442-8809-7e238b662515","66514","11000823"
"5680a784-15ed-4e12-8082-7e2350affaec","95503","11000824"
"b0c71049-b660-4fa0-a39e-aed5f4b924e5","63402","11000825"
"20b888dc-d1d3-4d4a-949f-03d2af0dfd48","64011","11000826"
"687aa44d-eb40-45c2-a0a0-4b44669a9a1c","52308","11000827"
"4b492685-5822-4c1e-8e96-5eb941949294","89851","11000828"
"0860b52e-9606-47f7-8483-d01bbc65bda2","89851","11000829"
"d2d5b35b-a72c-48db-86d1-88b448ea5f99","89856","11000830"
"22e529b9-ae40-476e-858c-88686641a287","95406","11000831"
"dbccff2a-d6b4-458e-a655-b7ddce013332","62104","11000832"
"aeb86892-65ea-41d7-a34f-d9c02f380d9f","63907","11000834"
"3b665944-a1e2-4e6f-b885-c8fbb9005407","60802","11000835"
"57a62117-2743-41e5-956d-3091d7f42416","64100","11000836"
"f8eac455-fd37-4092-9fad-a58f8e234687","62127","11000837"
"ffc6351b-9ae6-4b9b-a0d6-e2136814a6d3","33206","11000838"
"365eedab-411f-425b-8d73-29aa33ab974f","65706","11000840"
"5a3ae931-006e-46f2-85d2-f22e6698cb72","65203","11000841"
"da6974c0-432b-4a77-a36d-b9f5cdaf1e3f","44107","11000842"
"c0c378e7-a15c-4df3-8b03-42a696643b14","62135","11000843"
"f1ff10ff-8914-4089-959c-208ba32eea38","95406","11000844"
"a0316f07-f19f-4e67-9782-9c6d4c542eb0","69248","11000846"
"45977b07-444a-415a-920a-8c0a64c77705","62134","11000851"
"108c5641-3d28-448a-899b-ec6fa22ffc9c","69239","11000852"
"870a7c8d-26a1-4ca3-b594-784dcaec9805","89101","11000853"
"7979c4be-0592-4e62-84d9-ba5b07efa005","63915","11000854"
"b8fc3df5-fe1a-4a43-851b-6c7bf4b02332","69256","11000858"
"bf1c860c-5594-4d54-9777-c8752839144f","91105","11000860"
"d7f174d8-69f9-4db3-9476-4e29e8fb103a","88604","11000861"
"c24dcd92-7fdc-4516-ac32-171289425bda","90616","11000862"
"77bf24aa-a9c8-480d-b0e4-b04b9883eec9","90616","11000863"
"1ff1d56a-a268-4c70-a111-982ddfcba800","89008","11000864"
"e58a8277-5636-4d88-afdc-ce98abd7593e","90616","11000865"
"a4acd494-805a-43bc-8442-276139c6e9ec","69214","11000866"
"ed1099a0-d9c1-4dfa-aba0-2ef6e39bac3b","90361","11000868"
"25977aab-b06e-463d-a870-10ef0033f086","90361","11000869"
"0432e979-2d0c-48c5-bb58-daec5e15a6b4","88902","11000870"
"50d39959-c649-4a72-bc7e-63f78dccd844","69222","11000871"
"85ac88eb-a7cf-4f55-8b79-cba873534235","69214","11000873"
"f22a4c54-1275-4ec1-91ee-4581c19fb463","61708","11000874"
"d6a305a5-853d-437e-8ab6-82ac39aa4013","69214","11000875"
"504f6c7c-be54-4eb6-9645-568402b4461d","69205","11000876"
"a9eefb65-741e-41a4-9204-98e8f525c958","90322","11000877"
"3c271e0b-8d6f-4286-8b6c-05e3077dd379","69237","11000879"
"b481d495-3092-4688-859c-52f66f1c9226","69207","11000880"
"d8dc85aa-8dfd-4045-8331-85b7c7d4ea55","69207","11000881"
"b113bed7-78c6-4137-9c05-061eb0c5e054","69233","11000884"
"0e0d9c31-18da-408e-ae29-3be8cdff2deb","69233","11000885"
"85c9ce6b-8b70-4f46-b96d-1220d3d4db4b","69233","11000886"
"22ccd78b-c127-458c-8843-f15856d2e596","69207","11000888"
"a74c8033-70b0-49d1-ac7b-b633d70f6b00","69237","11000889"
"fb5f7f57-0243-4465-924c-ee20b39a8409","69207","11000890"
"7d202322-9d29-47d8-974c-c56a261a1d22","69214","11000891"
"b3af0f03-cfc9-4345-8147-d0bd3cfee0dd","90322","11000893"
"c026ddef-49ad-41a9-8da1-581c90e3b910","89111","11000894"
"c3678c86-be29-4381-b03e-ab0cabd67199","88904","11000896"
"9fde4239-091a-4115-bd27-043433177a76","90322","11000897"
"1c35434d-955d-49b8-bf18-7b01104ec306","69211","11000898"
"5f495edc-023a-47d6-bca5-18e5845658fe","69253","11000899"
"23e4a289-08d5-4cdd-aa72-be7a2fa35857","69234","11000900"
"b80d7cd6-ca14-468b-bb4c-0117c9b7a610","69214","11000901"
"9156ce0d-6066-42ee-9cb1-01467f8c281e","69233","11000902"
"c25c7514-8635-45cd-9d90-93b37a87e971","69207","11000903"
"8fb36d67-4a6d-4f76-b822-781dcfd01d88","88602","11000904"
"b776dbbf-8807-47b8-8e53-7ee8b65bd62d","69207","11000905"
"1a1dee7c-b967-4b41-957e-22320b77ddb0","69259","11000906"
"f8796784-deae-4447-aa46-a7d05b3bfdb9","91110","11000907"
"7ac4d87f-ac30-42b2-bbec-d341ed8f55d5","89004","11000908"
"4832b924-b4c3-45ab-9265-5a669d674145","66402","11000909"
"281e059a-00cd-4164-b9bc-33489a64d3d3","91110","11000910"
"4a1214a3-e0ab-489e-a7ab-13ed2ec36cac","91110","11000911"
"33f1a5cf-9b05-4d92-aa48-300416319282","69214","11000912"
"3913245d-cc15-48df-8f6f-29d1bc188d75","69214","11000913"
"bda89bb6-957a-47c4-9950-04aed83a8c7c","90322","11000914"
"db9690a4-ca34-4b7b-99e7-70404535a030","88602","11000915"
"8bc573e6-55df-405f-abe8-ac46232dbd2f","69214","11000916"
"e1744c27-6c37-4f79-9c86-7bbf1cb25dc6","69214","11000917"
"f7ff8744-3d2f-40f5-90fa-7d4f615b8177","69214","11000918"
"688aa687-1308-403d-9c58-af6c1f3a81bd","69259","11000919"
"aa2bab57-73a1-468b-b498-29509b564609","69204","11000920"
"fd00e095-7c21-4901-9551-7da100683c60","69222","11000923"
"558552f3-b0a7-4f50-9b28-b77059862228","70909","11000924"
"9297fcd3-2139-4260-9223-15e8969a51a2","69205","11000929"
"82a5b90c-eedc-4b67-9250-d1ca3fde0c8c","69214","11000930"
"55b3204b-598e-49cf-9441-f73f06871bfa","69242","11000931"
"c9ff279d-f938-43bf-95d3-a8ed8a53ad5d","69231","11000932"
"2f4d3b66-2390-4770-bd0e-a73ee9cbe142","88614","11000933"
"953d51a3-417e-4f57-9980-51630f22bdf3","69227","11000934"
"160bc7eb-922a-429c-8600-34158278bb71","69214","11000935"
"5930a196-89ec-4123-ab27-72160c5f9623","60912","11000936"
"25ca4bc2-93af-4c8a-9523-0f698aab3f7f","71432","11000937"
"4954ad16-b5b6-46df-9a0c-031b7bb0b480","69214","11000938"
"1e8bf99c-9727-400f-ad7d-bf912eb65456","88624","11000939"
"112112e3-2530-464b-a6ea-c823a4b0969e","72304","11000944"
"25d90294-ce23-4714-812b-98d3ce497681","69214","11000946"
"a6004c3d-d758-4022-8a62-8fb503f6d46c","72304","11000948"
"8c754a66-88e7-40ed-9d23-143e2030690a","46510","11000949"
"8928c198-9d44-4426-9b1f-0f61099ede88","72304","11000950"
"9e3dff81-ec07-40c8-ab05-68a7ccb7874d","69214","11000952"
"55429291-d789-4f9c-b97b-25d5d88e0df9","69214","11000953"
"2ec14e1f-4626-44cd-a94d-7e93ab25218d","69214","11000955"
"f41b759d-fedf-4f97-90cc-da437a4d0b5e","69214","11000956"
"76edc852-52c6-4ab4-9db9-a635d399b998","69214","11000958"
"98d0b3a1-4f5d-4564-bc26-fe19966d8c0c","69222","11000959"
"71354027-cac8-4317-9914-327eaab56396","69214","11000960"
"a3254997-550b-4328-a322-46bc81a0a6e0","69227","11000962"
"d39c7fab-b1b5-41b3-bf7a-f28d2be617a8","88602","11000963"
"f58efe7c-ef14-4429-9a6a-96c9cc492656","69214","11000965"
"a5a1474d-10c2-480a-afc5-7f44a0bb3a09","69202","11000966"
"778d567a-bb9a-44b6-9917-ccb40018dc2a","69214","11000967"
"89d89b5f-4ef7-4c40-99f9-df4a761bcf8a","88624","11000968"
"627efa5d-bbf5-4269-bb16-5d1e122e7793","69214","11000969"
"936ab2a2-867f-4358-a4dd-e002fad09e64","69214","11000970"
"f0be1a67-9cbd-48a6-9697-8a6f4b740e2f","69222","11000974"
"6d813e20-f041-4e6d-9b64-bb231fff1983","61708","11000975"
"97d82e21-0cd7-42cc-b0b1-d5aad0365052","68913","11000976"
"65b796de-81a2-4164-ad5d-f6260fd47209","72304","11000977"
"84997d82-a28e-42ea-a12a-0bf07d2f15a8","63302","11000978"
"380950ff-81da-4c4b-9290-1f58d9000444","69214","11000979"
"6c540b2a-aaec-440d-994e-6eb92ade8a01","95206","11000980"
"d6838933-31c8-4f56-a884-c25341e27901","69006","11000982"
"b08f4189-8a98-440b-b8e5-36c67cda636c","69202","11000983"
"036936f0-0e2b-48b3-a34f-aa68afa16fed","69202","11000984"
"9ec82444-5578-491a-83f3-c1982bc4d626","69259","11000985"
"5e2bce3b-15b3-4f7f-aab2-5b925602a1a2","60918","11000986"
"634b620c-cde2-4e6b-902f-a81fa520a5c6","88614","11000988"
"b6ae7def-a38c-4c01-bdff-8a686e94aaec","69259","11000989"
"cf1dfaea-0bcf-4c60-8efd-3ebacbf489af","69247","11000990"
"11393230-09bc-4caa-a6a1-0bab4a4b6bb9","69214","11000991"
"63afeaa8-fc3f-4c4b-a371-ac0291181f5c","69259","11000992"
"b3d77af3-f0b8-4ced-807b-4dac5290682d","88614","11000993"
"b3e041ab-e587-4c08-97cf-e33aea40b50d","69259","11000994"
"e97fc62a-6d2e-42c4-aff8-9a5b16ae0044","88902","11000995"
"88d75096-1456-4984-bb0e-16506ab388b4","69256","11000996"
"f4ec4ad6-7ddf-44c9-917b-812eeb99a224","69256","11000997"
"a1d2bbc8-1373-43d9-9e95-302b323c89a6","69256","11000998"
"ec435f22-24b6-4bdc-9957-ff8a354d0086","69259","11000999"
"3cbd1ade-d0a0-4470-9555-7619064ceeb8","69256","11001000"
"b5cb6dd9-58fb-43c3-955a-3deb8bf0f826","88803","11001002"
"0b80166c-abc1-4d7f-bb41-8619e2fc4e19","69256","11001003"
"01c7b060-41af-4acf-a12a-27eaaefa7e50","69256","11001004"
"e928b22f-eef1-45a5-b89f-41bec20ed864","69259","11001005"
"78032ec6-83da-472d-ac47-847aae5057a5","69257","11001006"
"cb6e84e8-a728-4c94-9b43-0ba030c90cb0","68907","11001007"
"51f14ffc-4690-42e4-a908-0affad28ed40","69252","11001012"
