JOB_CENTER_ID                       , NAME                                                                                       , CITY                       , STREET                          , HOUSE_NUMBER, ZIP_CODE, LANGUAGE
cc806127-ecf9-4bc7-b527-c71f00f52706, "Arbeitsamt des Kantons
Appenzell A.Rh.
Regierungsgebäude"                                 , Herisau                    , Obstmarkt                       , 1           , 9102    , fr
ab4502e8-ab41-4a73-a664-6db8b720795e, RAV Appenzell Ausserrhoden                                                                 , Herisau                    , Obstmarkt 1                     ,             , 9102    , fr
ab4502e8-ab41-4a73-a664-6db8b720795e, RAV Appenzell Ausserrhoden                                                                 , Herisau                    , Obstmarkt 1                     ,             , 9102    , it
ab4502e8-ab41-4a73-a664-6db8b720795e, RAV Appenzell Ausserrhoden                                                                 , Herisau                    , Obstmarkt 1                     ,             , 9102    , de
8bf405fc-c073-4067-a168-5c78d1b0bfe6, RAV Gümligen                                                                               , Gümligen                   , Worbstrasse                     , 223         , 3073    , de
8bf405fc-c073-4067-a168-5c78d1b0bfe6, RAV Gümligen                                                                               , Gümligen                   , Worbstrasse                     , 223         , 3073    , fr
8bf405fc-c073-4067-a168-5c78d1b0bfe6, RAV Gümligen                                                                               , Gümligen                   , Worbstrasse                     , 223         , 3073    , it
df212015-9537-4a27-9cb1-359606cdf43e, RAV Zollikofen                                                                             , Zollikofen                 , Industriestrasse                , 35          , 3052    , it
df212015-9537-4a27-9cb1-359606cdf43e, RAV Zollikofen                                                                             , Zollikofen                 , Industriestrasse                , 35          , 3052    , fr
df212015-9537-4a27-9cb1-359606cdf43e, RAV Zollikofen                                                                             , Zollikofen                 , Industriestrasse                , 35          , 3052    , de
405cef2d-8e55-4b8e-8f52-bec2f0a26a47, RAV Arbeitsmarktservice                                                                    , Thun                       , Mönchstrasse                    , 4b          , 3600    , de
405cef2d-8e55-4b8e-8f52-bec2f0a26a47, ORP Service du marché du travail                                                           , Thun                       , Mönchstrasse                    , 4b          , 3600    , fr
405cef2d-8e55-4b8e-8f52-bec2f0a26a47, ORP Service du marché du travail                                                           , Thun                       , Mönchstrasse                    , 4b          , 3600    , it
169cd8bb-5efe-49b3-879b-2bdeb46129ba, RAV Interlaken                                                                             , Interlaken                 , Kammistrasse                    , 13          , 3800    , fr
169cd8bb-5efe-49b3-879b-2bdeb46129ba, RAV Interlaken                                                                             , Interlaken                 , Kammistrasse                    , 13          , 3800    , de
169cd8bb-5efe-49b3-879b-2bdeb46129ba, RAV Interlaken                                                                             , Interlaken                 , Kammistrasse                    , 13          , 3800    , it
a70f6156-d91a-412d-85f5-440914e34b6e, ORP Service du marché du travail                                                           , Berna                      , Lagerhausweg                    , 10          , 3018    , it
a70f6156-d91a-412d-85f5-440914e34b6e, ORP Service du marché du travail                                                           , Berne                      , Lagerhausweg                    , 10          , 3018    , fr
a70f6156-d91a-412d-85f5-440914e34b6e, RAV Arbeitsmarktservice                                                                    , Bern                       , Lagerhausweg                    , 10          , 3018    , de
4634512d-e3de-4696-8094-6f155d59339c, ORP Service du marché du travail                                                           , Biel/Bienne                , Rue Centrale                    , 63          , 2502    , fr
4634512d-e3de-4696-8094-6f155d59339c, ORP Service du marché du travail                                                           , Biel/Bienne                , Rue Centrale                    , 63          , 2502    , it
4634512d-e3de-4696-8094-6f155d59339c, RAV Arbeitsmarktservice                                                                    , Biel/Bienne                , Zentralstrasse                  , 63          , 2502    , de
d25a7578-0264-485a-858e-69c0cc30c9e0, RAV Spiez                                                                                  , Spiez                      , Krattigstrasse                  , 4           , 3700    , fr
d25a7578-0264-485a-858e-69c0cc30c9e0, RAV Spiez                                                                                  , Spiez                      , Krattigstrasse                  , 4           , 3700    , it
d25a7578-0264-485a-858e-69c0cc30c9e0, RAV Spiez                                                                                  , Spiez                      , Krattigstrasse                  , 4           , 3700    , de
b33b7501-cfdf-4292-8f80-280d6cda650f, RAV Lyss                                                                                   , Lyss                       , Bahnhofstrasse                  , 9           , 3250    , fr
b33b7501-cfdf-4292-8f80-280d6cda650f, RAV Lyss                                                                                   , Lyss                       , Bahnhofstrasse                  , 9           , 3250    , it
b33b7501-cfdf-4292-8f80-280d6cda650f, RAV Lyss                                                                                   , Lyss                       , Bahnhofstrasse                  , 9           , 3250    , de
026abbb4-c708-46e2-9d9e-b50feba7f915, RAV Bümpliz-Bethlehem                                                                      , Berna                      , Wangenstrasse                   , 86A         , 3018    , it
026abbb4-c708-46e2-9d9e-b50feba7f915, RAV Bümpliz-Bethlehem                                                                      , Bern                       , Wangenstrasse                   , 86A         , 3018    , de
026abbb4-c708-46e2-9d9e-b50feba7f915, RAV Bümpliz-Bethlehem                                                                      , Berne                      , Wangenstrasse                   , 86A         , 3018    , fr
cb529787-2482-46db-a4ce-03b23dbcf7ae, ORP Service du marché du travail                                                           , Berthoud                   , Oberburgstrasse                 , 8           , 3400    , fr
cb529787-2482-46db-a4ce-03b23dbcf7ae, RAV Arbeitsmarktservice                                                                    , Burgdorf                   , Oberburgstrasse                 , 8           , 3400    , de
cb529787-2482-46db-a4ce-03b23dbcf7ae, ORP Service du marché du travail                                                           , Burgdorf                   , Oberburgstrasse                 , 8           , 3400    , it
81eb7e6f-6ee3-4652-9c24-bc38a743e09f, RAV Bern West                                                                              , Berne                      , Lagerhausweg                    , 10          , 3018    , fr
81eb7e6f-6ee3-4652-9c24-bc38a743e09f, RAV Bern West                                                                              , Berna                      , Lagerhausweg                    , 10          , 3018    , it
81eb7e6f-6ee3-4652-9c24-bc38a743e09f, RAV Bern West                                                                              , Bern                       , Lagerhausweg                    , 10          , 3018    , de
84c72059-e008-478a-9d7b-b8be7cc1bba6, RAV Bern Zentrum                                                                           , Bern                       , Reiterstrasse                   , 9B          , 3013    , de
84c72059-e008-478a-9d7b-b8be7cc1bba6, RAV Bern Zentrum                                                                           , Berne                      , Reiterstrasse                   , 9B          , 3013    , fr
84c72059-e008-478a-9d7b-b8be7cc1bba6, RAV Bern Zentrum                                                                           , Berna                      , Reiterstrasse                   , 9B          , 3013    , it
68111deb-485e-46ea-8428-f601e5fce6d7, beco - Arbeitsvermittlung                                                                  , Bern                       , Lagerhausweg                    , 10          , 3018    , de
68111deb-485e-46ea-8428-f601e5fce6d7, beco - Service de l'emploi                                                                 , Berne                      , Lagerhausweg                    , 10          , 3018    , fr
68111deb-485e-46ea-8428-f601e5fce6d7, beco - Berner Wirtschaft                                                                   , Berna                      , Lagerhausweg                    , 10          , 3018    , it
a421eff1-3eaa-444c-a9b3-91f4ad7213e7, RAV Biel                                                                                   , Biel/Bienne                , Rue Centrale                    , 63          , 2502    , it
a421eff1-3eaa-444c-a9b3-91f4ad7213e7, RAV Biel                                                                                   , Biel/Bienne                , Zentralstrasse                  , 63          , 2502    , de
a421eff1-3eaa-444c-a9b3-91f4ad7213e7, RAV Biel                                                                                   , Biel/Bienne                , Rue Centrale                    , 63          , 2502    , fr
e4efbc36-5f6e-46ca-b105-0b79722ccbb2, RAV Burgdorf                                                                               , Berthoud                   , Oberburgstrasse                 , 8           , 3400    , fr
e4efbc36-5f6e-46ca-b105-0b79722ccbb2, RAV Burgdorf                                                                               , Burgdorf                   , Oberburgstrasse                 , 8           , 3400    , de
e4efbc36-5f6e-46ca-b105-0b79722ccbb2, RAV Burgdorf                                                                               , Burgdorf                   , Oberburgstrasse                 , 8           , 3400    , it
da6f6d37-1a2e-4f32-8c2b-467d5de439a6, RAV Langenthal                                                                             , Langenthal                 , Murgenthalstrasse               , 15          , 4901    , it
da6f6d37-1a2e-4f32-8c2b-467d5de439a6, RAV Langenthal                                                                             , Langenthal                 , Murgenthalstrasse               , 15          , 4901    , fr
da6f6d37-1a2e-4f32-8c2b-467d5de439a6, RAV Langenthal                                                                             , Langenthal                 , Murgenthalstrasse               , 15          , 4901    , de
2baae146-f482-44f5-bdc4-20e86381cabb, RAV Thun                                                                                   , Thun                       , Mönchstrasse                    , 4b          , 3600    , fr
2baae146-f482-44f5-bdc4-20e86381cabb, RAV Thun                                                                                   , Thun                       , Mönchstrasse                    , 4b          , 3600    , de
2baae146-f482-44f5-bdc4-20e86381cabb, RAV Thun                                                                                   , Thun                       , Mönchstrasse                    , 4b          , 3600    , it
2df9fd6e-f7f9-43d8-b7c4-e7fe7225a530, "Wirtschaftsamt der Stadt Bern
Ausländische Erwerbstätige
Postfach"                        , Berna                      , Waisenhausplatz                 , 25          , 3000    , it
2df9fd6e-f7f9-43d8-b7c4-e7fe7225a530, "Wirtschaftsamt der Stadt Bern
Ausländische Erwerbstätige
Postfach"                        , Berne                      , Waisenhausplatz                 , 25          , 3000    , fr
2df9fd6e-f7f9-43d8-b7c4-e7fe7225a530, "Wirtschaftsamt der Stadt Bern
Ausländische Erwerbstätige
Postfach"                        , Bern                       , Waisenhausplatz                 , 25          , 3000    , de
0870687d-e3c6-467d-a603-acfb2c232801, RAV Münchenstein                                                                           , Münchenstein               , Grabenackerstrasse              , 8b          , 4142    , it
0870687d-e3c6-467d-a603-acfb2c232801, RAV Münchenstein                                                                           , Münchenstein               , Grabenackerstrasse              , 8b          , 4142    , de
0870687d-e3c6-467d-a603-acfb2c232801, RAV Münchenstein                                                                           , Münchenstein               , Grabenackerstrasse              , 8b          , 4142    , fr
05de8799-d34e-4230-be11-48b162600eda, RAV Oberwil                                                                                , Oberwil BL                 , Mühlemattstrasse                , 22          , 4104    , de
05de8799-d34e-4230-be11-48b162600eda, RAV Oberwil                                                                                , Oberwil BL                 , Mühlemattstrasse                , 22          , 4104    , it
05de8799-d34e-4230-be11-48b162600eda, RAV Oberwil                                                                                , Oberwil BL                 , Mühlemattstrasse                , 22          , 4104    , fr
c24f6f67-beb7-44cb-86ed-dc8ca8500689, RAV Laufen                                                                                 , Laufen                     , Bahnhofstrasse                  , 30          , 4242    , de
c24f6f67-beb7-44cb-86ed-dc8ca8500689, RAV Laufen                                                                                 , Laufen                     , Bahnhofstrasse                  , 30          , 4242    , it
c24f6f67-beb7-44cb-86ed-dc8ca8500689, RAV Laufen                                                                                 , Laufen                     , Bahnhofstrasse                  , 30          , 4242    , fr
0531a9e6-12b6-4530-a6d2-7f1895f2c481, RAV Gelterkinden                                                                           , Gelterkinden               , Sissacherstrasse                , 2           , 4460    , de
0531a9e6-12b6-4530-a6d2-7f1895f2c481, RAV Gelterkinden                                                                           , Gelterkinden               , Sissacherstrasse                , 2           , 4460    , it
0531a9e6-12b6-4530-a6d2-7f1895f2c481, RAV Gelterkinden                                                                           , Gelterkinden               , Sissacherstrasse                , 2           , 4460    , fr
71bfc05a-2df4-45c3-8e7b-cf90f07204f2, RAV Liestal                                                                                , Liestal                    , Eichenweg                       , 6           , 4410    , fr
71bfc05a-2df4-45c3-8e7b-cf90f07204f2, RAV Liestal                                                                                , Liestal                    , Eichenweg                       , 6           , 4410    , it
71bfc05a-2df4-45c3-8e7b-cf90f07204f2, RAV Liestal                                                                                , Liestal                    , Eichenweg                       , 6           , 4410    , de
a446ce69-b7ff-43c8-8f5a-44110adcd69b, KIGA Baselland                                                                             , Pratteln                   , Bahnhofstr. 32  /  Postfach     ,             , 4133    , de
a446ce69-b7ff-43c8-8f5a-44110adcd69b, KIGA Baselland                                                                             , Pratteln                   , Bahnhofstr. 32  /  Postfach     ,             , 4133    , fr
a446ce69-b7ff-43c8-8f5a-44110adcd69b, KIGA Baselland                                                                             , Pratteln                   , Bahnhofstr. 32  /  Postfach     ,             , 4133    , it
58a27490-bdb1-4fa7-bbd6-828e1c543235, RAV Pratteln                                                                               , Pratteln                   , Güterstrasse                    , 107         , 4133    , fr
58a27490-bdb1-4fa7-bbd6-828e1c543235, RAV Pratteln                                                                               , Pratteln                   , Güterstrasse                    , 107         , 4133    , de
58a27490-bdb1-4fa7-bbd6-828e1c543235, RAV Pratteln                                                                               , Pratteln                   , Güterstrasse                    , 107         , 4133    , it
e66ee50d-7c37-4ebb-be1d-0de2923c2965, Arbeitslosenversicherung                                                                   , Basel                      , Utengasse                       , 36          , 4005    , de
e66ee50d-7c37-4ebb-be1d-0de2923c2965, Amt für Wirtschaft und Arbeit                                                              , Basilea                    , Utengasse                       , 36          , 4005    , it
e66ee50d-7c37-4ebb-be1d-0de2923c2965, Amt für Wirtschaft und Arbeit                                                              , Bâle                       , Utengasse                       , 36          , 4005    , fr
a28b8cbd-02be-40c3-9f33-5d9824b6c801, Kantonale Amtsstelle für Arbeitslosenversicherung                                          , Basel                      , Hochstrasse                     , 37          , 4002    , fr
a28b8cbd-02be-40c3-9f33-5d9824b6c801, Kantonale Amtsstelle für Arbeitslosenversicherung                                          , Basel                      , Hochstrasse                     , 37          , 4002    , it
a28b8cbd-02be-40c3-9f33-5d9824b6c801, Kantonale Amtsstelle für Arbeitslosenversicherung                                          , Basel                      , Hochstrasse                     , 37          , 4002    , de
b3eca8be-d1d4-4ab6-97ea-86546c79ed86, RAV 1 Hochstrasse                                                                          , Basel                      , Hochstrasse                     , 37          , 4002    , it
b3eca8be-d1d4-4ab6-97ea-86546c79ed86, RAV 1 Hochstrasse                                                                          , Basel                      , Hochstrasse                     , 37          , 4002    , fr
b3eca8be-d1d4-4ab6-97ea-86546c79ed86, RAV 1 Hochstrasse                                                                          , Basel                      , Hochstrasse                     , 37          , 4002    , de
45127730-5a98-495e-844d-261a4c3f5dce, RAV Utengasse                                                                              , Basilea                    , Utengasse                       , 36          , 4005    , it
45127730-5a98-495e-844d-261a4c3f5dce, RAV Utengasse                                                                              , Bâle                       , Utengasse                       , 36          , 4005    , fr
45127730-5a98-495e-844d-261a4c3f5dce, RAV Utengasse                                                                              , Basel                      , Utengasse                       , 36          , 4005    , de
38cdb282-caf2-4581-8af4-be32f25346c5, Arbeitsintegrationszentrum AIZ                                                             , Basel                      , Hochstrasse                     , 31          , 4002    , it
38cdb282-caf2-4581-8af4-be32f25346c5, Arbeitsintegrationszentrum AIZ                                                             , Basel                      , Hochstrasse                     , 31          , 4002    , de
38cdb282-caf2-4581-8af4-be32f25346c5, Arbeitsintegrationszentrum AIZ                                                             , Basel                      , Hochstrasse                     , 31          , 4002    , fr
8f3a1204-5aae-4d84-84f4-69fb6460c187, RAV 2 Hochstrasse                                                                          , Basel                      , Hochstrasse                     , 37          , 4002    , it
8f3a1204-5aae-4d84-84f4-69fb6460c187, RAV 2 Hochstrasse                                                                          , Basel                      , Hochstrasse                     , 37          , 4002    , de
8f3a1204-5aae-4d84-84f4-69fb6460c187, RAV 2 Hochstrasse                                                                          , Basel                      , Hochstrasse                     , 37          , 4002    , fr
5ae2bb35-38ea-48e4-9085-0f9608a686ef, RAV Aussendienst                                                                           , Basel                      , Hochstrasse                     , 37          , 4002    , de
5ae2bb35-38ea-48e4-9085-0f9608a686ef, RAV Aussendienst                                                                           , Basel                      , Hochstrasse                     , 37          , 4002    , fr
5ae2bb35-38ea-48e4-9085-0f9608a686ef, RAV Aussendienst                                                                           , Basel                      , Hochstrasse                     , 37          , 4002    , it
edbb7946-d30e-47cb-bf7c-9b736a206921, RAV Dienstleistungszentrum                                                                 , Basel                      , Hochstrasse                     , 37          , 4002    , de
edbb7946-d30e-47cb-bf7c-9b736a206921, RAV Dienstleistungszentrum                                                                 , Basel                      , Hochstrasse                     , 37          , 4002    , fr
edbb7946-d30e-47cb-bf7c-9b736a206921, RAV Dienstleistungszentrum                                                                 , Basel                      , Hochstrasse                     , 37          , 4002    , it
986fc68d-0a8d-40dd-91e3-d0defd493286, "Office fédéral des migrations ODM
Libre circulation des personnes et émigration"          , Berne                      , Quellenweg                      , 6           , 3003    , fr
986fc68d-0a8d-40dd-91e3-d0defd493286, "Ufficio federale della migrazione UFM
Libera circolazione delle persone e emigrazione"    , Berna                      , Quellenweg                      , 6           , 3003    , it
986fc68d-0a8d-40dd-91e3-d0defd493286, "Bundesamt für Migration BFM
Personenfreizügigkeit und Auswanderung"                       , Bern                       , Quellenweg                      , 6           , 3003    , de
072be483-abcf-43ec-9a92-9c789358a776, "seco - Direktion für Arbeit
Arbeitsmarkt/Arbeitslosen-
versicherung"                      , Berna                      , Holzikofenweg                   , 36          , 3007    , it
072be483-abcf-43ec-9a92-9c789358a776, "seco - Direktion für Arbeit
Arbeitsmarkt/Arbeitslosen-
versicherung"                      , Bern                       , Holzikofenweg                   , 36          , 3007    , de
072be483-abcf-43ec-9a92-9c789358a776, "seco - Direktion für Arbeit
Arbeitsmarkt/Arbeitslosen-
versicherung"                      , Berne                      , Holzikofenweg                   , 36          , 3007    , fr
087caea6-f269-4692-bdd6-4edd5fb9a547, "seco- Direktion für Arbeit
FCSM / Statistik und Arbeitsmarktanalysen"                     , Berne                      , Finkenhubelweg                  , 12          , 3012    , fr
087caea6-f269-4692-bdd6-4edd5fb9a547, "seco- Direktion für Arbeit
FCSM / Statistik und Arbeitsmarktanalysen"                     , Berna                      , Finkenhubelweg                  , 12          , 3012    , it
087caea6-f269-4692-bdd6-4edd5fb9a547, "seco- Direktion für Arbeit
FCSM / Statistik und Arbeitsmarktanalysen"                     , Bern                       , Finkenhubelweg                  , 12          , 3012    , de
2a0befcc-8b56-41c6-b323-d759472218f3, "EDA, GS-Ressourcen
Personaleinsatz und
Betreuung"                                         , Berna                      , Eigerstrasse                    , 73          , 3007    , it
2a0befcc-8b56-41c6-b323-d759472218f3, "EDA, GS-Ressourcen
Personaleinsatz und
Betreuung"                                         , Bern                       , Eigerstrasse                    , 73          , 3007    , de
2a0befcc-8b56-41c6-b323-d759472218f3, "EDA, GS-Ressourcen
Personaleinsatz und
Betreuung"                                         , Berne                      , Eigerstrasse                    , 73          , 3007    , fr
45022b79-ba55-4533-ab60-ac971949d909, "Eidgenössisches Departement
des Innern
Generalsekretariat"                                , Berna                      , Inselgasse                      , 1           , 3011    , it
45022b79-ba55-4533-ab60-ac971949d909, "Eidgenössisches Departement
des Innern
Generalsekretariat"                                , Berne                      , Inselgasse                      , 1           , 3011    , fr
45022b79-ba55-4533-ab60-ac971949d909, "Eidgenössisches Departement
des Innern
Generalsekretariat"                                , Bern                       , Inselgasse                      , 1           , 3011    , de
63cdf15a-3094-47d1-9b75-b868dc32f690, "EJPD
Generalsekretariat
Zentraler Personaldienst"                                         , Berne                      , Taubenstrasse                   , 16          , 3011    , fr
63cdf15a-3094-47d1-9b75-b868dc32f690, "EJPD
Generalsekretariat
Zentraler Personaldienst"                                         , Berna                      , Taubenstrasse                   , 16          , 3011    , it
63cdf15a-3094-47d1-9b75-b868dc32f690, "EJPD
Generalsekretariat
Zentraler Personaldienst"                                         , Bern                       , Taubenstrasse                   , 16          , 3011    , de
0f6a7feb-1bbc-4f21-bcc7-3c4118c6d357, "Eidg. Finanzdepartement
Generalsekretariat
Human Resources"                               , Berne                      , Bernerhof                       ,             , 3011    , fr
0f6a7feb-1bbc-4f21-bcc7-3c4118c6d357, "Eidg. Finanzdepartement
Generalsekretariat
Human Resources"                               , Berna                      , Bernerhof                       ,             , 3011    , it
0f6a7feb-1bbc-4f21-bcc7-3c4118c6d357, "Eidg. Finanzdepartement
Generalsekretariat
Human Resources"                               , Bern                       , Bernerhof                       ,             , 3011    , de
43ec80c4-b9d8-493b-8a3b-3d8680503937, "Eidgenössisches Departement für Wirtschaft, Bildung und Forschung WBF"                    , Bern                       , Theaterplatz                    , 8           , 3011    , de
43ec80c4-b9d8-493b-8a3b-3d8680503937, "Dipartimento federale dell’economia, della formazione e della ricerca DEFR"               , Berna                      , Theaterplatz                    , 8           , 3011    , it
43ec80c4-b9d8-493b-8a3b-3d8680503937, "Département fédéral de l’économie, de la formation et de la recherche DEFR"               , Berne                      , Theaterplatz                    , 8           , 3011    , fr
e19e09f8-6fe9-4535-ab98-4d9166a9aac5, "Bundesamt für Landwirtschaft
Sektion Personelles"                                         , Bern                       , Mattenhofstrasse                , 5           , 3007    , de
e19e09f8-6fe9-4535-ab98-4d9166a9aac5, "Bundesamt für Landwirtschaft
Sektion Personelles"                                         , Berna                      , Mattenhofstrasse                , 5           , 3007    , it
e19e09f8-6fe9-4535-ab98-4d9166a9aac5, "Bundesamt für Landwirtschaft
Sektion Personelles"                                         , Berne                      , Mattenhofstrasse                , 5           , 3007    , fr
d7b8f3c3-ce3f-41a5-904b-06cd045d4dec, "UVEK
Generalsekretariat
Personaldienst"                                                   , Berne                      , Bundeshaus Nord                 ,             , 3011    , fr
d7b8f3c3-ce3f-41a5-904b-06cd045d4dec, "UVEK
Generalsekretariat
Personaldienst"                                                   , Berna                      , Bundeshaus Nord                 ,             , 3011    , it
d7b8f3c3-ce3f-41a5-904b-06cd045d4dec, "UVEK
Generalsekretariat
Personaldienst"                                                   , Bern                       , Bundeshaus Nord                 ,             , 3011    , de
66141ae8-eba4-4520-8498-d50448af0fd1, "Schweizerische Bundeskanzlei
Sektion Personal und
Ressourcen"                             , Bern                       , Bundeshaus West                 ,             , 3011    , de
66141ae8-eba4-4520-8498-d50448af0fd1, "Schweizerische Bundeskanzlei
Sektion Personal und
Ressourcen"                             , Berne                      , Bundeshaus West                 ,             , 3011    , fr
66141ae8-eba4-4520-8498-d50448af0fd1, "Schweizerische Bundeskanzlei
Sektion Personal und
Ressourcen"                             , Berna                      , Bundeshaus West                 ,             , 3011    , it
a9d57dd1-0153-4bf2-9a43-f37c4f4bd80e, "Bundesamt für Informatik
Personaldienst"                                                  , Berna                      , Monbijoustrasse                 , 74          , 3007    , it
a9d57dd1-0153-4bf2-9a43-f37c4f4bd80e, "Bundesamt für Informatik
Personaldienst"                                                  , Bern                       , Monbijoustrasse                 , 74          , 3007    , de
a9d57dd1-0153-4bf2-9a43-f37c4f4bd80e, "Bundesamt für Informatik
Personaldienst"                                                  , Berne                      , Monbijoustrasse                 , 74          , 3007    , fr
2b29b94d-f17e-4298-ade5-0291487572d3, Bundesamt für Statistik                                                                    , Neuchâtel OFS              , Espace de l'Europe              , 10          , 2010    , fr
2b29b94d-f17e-4298-ade5-0291487572d3, Bundesamt für Statistik                                                                    , Neuchâtel OFS              , Espace de l'Europe              , 10          , 2010    , it
2b29b94d-f17e-4298-ade5-0291487572d3, Bundesamt für Statistik                                                                    , Neuchâtel OFS              , Espace de l'Europe              , 10          , 2010    , de
c46c732e-4070-45aa-9d34-6b7b57278e3e, "Bundesamt für wirtschaftliche
Landesversorgung
Geschäftsstelle Arbeitsamt"                , Berna                      , Belpstrasse                     , 53          , 3007    , it
c46c732e-4070-45aa-9d34-6b7b57278e3e, "Bundesamt für wirtschaftliche
Landesversorgung
Geschäftsstelle Arbeitsamt"                , Bern                       , Belpstrasse                     , 53          , 3007    , de
c46c732e-4070-45aa-9d34-6b7b57278e3e, "Bundesamt für wirtschaftliche
Landesversorgung
Geschäftsstelle Arbeitsamt"                , Berne                      , Belpstrasse                     , 53          , 3007    , fr
92a850ea-210c-4620-8b3a-bddb3b2a86bb, LAMDA-User                                                                                 , Berna                      ,                                 ,             , 3003    , it
92a850ea-210c-4620-8b3a-bddb3b2a86bb, LAMDA-User                                                                                 , Bern                       ,                                 ,             , 3003    , de
92a850ea-210c-4620-8b3a-bddb3b2a86bb, LAMDA-User                                                                                 , Berne                      ,                                 ,             , 3003    , fr
adaebb2f-ff46-4a66-8534-fb9ac72e3c39, ORP Fribourg Nord / District Singine                                                       , Tafers                     , Schwarzseestrasse               , 5           , 1712    , it
adaebb2f-ff46-4a66-8534-fb9ac72e3c39, RAV Freiburg Nord / Sensebezirk                                                            , Tafers                     , Schwarzseestrasse               , 5           , 1712    , de
adaebb2f-ff46-4a66-8534-fb9ac72e3c39, ORP Fribourg Nord / District Singine                                                       , Tafers                     , Schwarzseestrasse               , 5           , 1712    , fr
7ede1fee-22c2-4ae0-aece-891672daf1df, ORP Fribourg Nord / District Lac                                                           , Murten                     , Alte Freiburgstrasse            , 21          , 3280    , it
7ede1fee-22c2-4ae0-aece-891672daf1df, RAV Freiburg Nord / Seebezirk                                                              , Murten                     , Alte Freiburgstrasse            , 21          , 3280    , de
7ede1fee-22c2-4ae0-aece-891672daf1df, ORP Fribourg Nord / District Lac                                                           , Murten                     , Alte Freiburgstrasse            , 21          , 3280    , fr
ac2c796a-03c0-4918-aec1-7f02c896b87a, "Wirtschaft & Arbeit
Postfach 533"                                                         , Glarus                     , Zwinglistrasse                  , 6           , 8750    , it
ac2c796a-03c0-4918-aec1-7f02c896b87a, "Wirtschaft & Arbeit
Postfach 533"                                                         , Glarus                     , Zwinglistrasse                  , 6           , 8750    , de
ac2c796a-03c0-4918-aec1-7f02c896b87a, "Wirtschaft & Arbeit
Postfach 533"                                                         , Glarus                     , Zwinglistrasse                  , 6           , 8750    , fr
c1f749b8-c331-4590-a9c8-9d31b004c0a5, RAV Glarus                                                                                 , Glarus                     , Rathausplatz                    , 5           , 8750    , fr
c1f749b8-c331-4590-a9c8-9d31b004c0a5, RAV Glarus                                                                                 , Glarus                     , Rathausplatz                    , 5           , 8750    , it
c1f749b8-c331-4590-a9c8-9d31b004c0a5, RAV Glarus                                                                                 , Glarus                     , Rathausplatz                    , 5           , 8750    , de
10ec523e-dcdf-4869-b878-5da08107e194, "Amt für Industrie, Gewerbe
und Arbeit Graubünden"                                         , Coire                      , Grabenstrasse                   , 9           , 7000    , fr
10ec523e-dcdf-4869-b878-5da08107e194, "Amt für Industrie, Gewerbe
und Arbeit Graubünden"                                         , Coira                      , Grabenstrasse                   , 9           , 7000    , it
10ec523e-dcdf-4869-b878-5da08107e194, "Amt für Industrie, Gewerbe
und Arbeit Graubünden"                                         , Chur                       , Grabenstrasse                   , 9           , 7000    , de
ab1c7568-7384-468b-9d81-8cc86d97c9ee, "KIGA Graubünden
Arbeitsmarktliche Massnahmen"                                             , Coira                      , Grabenstrasse                   , 9           , 7001    , it
ab1c7568-7384-468b-9d81-8cc86d97c9ee, "KIGA Graubünden
Arbeitsmarktliche Massnahmen"                                             , Chur                       , Grabenstrasse                   , 9           , 7001    , de
ab1c7568-7384-468b-9d81-8cc86d97c9ee, "KIGA Graubünden
Arbeitsmarktliche Massnahmen"                                             , Coire                      , Grabenstrasse                   , 9           , 7001    , fr
ca4dedf9-8da4-4688-afbb-93472b0d6100, RAV Chur                                                                                   , Coira                      , Grabenstrasse                   , 15          , 7000    , it
ca4dedf9-8da4-4688-afbb-93472b0d6100, RAV Chur                                                                                   , Coire                      , Grabenstrasse                   , 15          , 7000    , fr
ca4dedf9-8da4-4688-afbb-93472b0d6100, RAV Chur                                                                                   , Chur                       , Grabenstrasse                   , 15          , 7000    , de
3b99a7c8-9d38-4ad0-8052-203e19657063, RAV Thusis                                                                                 , Thusis                     , Feldstrasse                     , 2           , 7430    , de
3b99a7c8-9d38-4ad0-8052-203e19657063, RAV Thusis                                                                                 , Thusis                     , Feldstrasse                     , 2           , 7430    , fr
3b99a7c8-9d38-4ad0-8052-203e19657063, RAV Thusis                                                                                 , Thusis                     , Feldstrasse                     , 2           , 7430    , it
d0e7be8f-7a2c-4935-9032-d992864d6cb1, RAV Ilanz                                                                                  , Ilanz                      , "Bahnhofstr. 31, Postfach 7"    ,             , 7130    , de
d0e7be8f-7a2c-4935-9032-d992864d6cb1, RAV Ilanz                                                                                  , Ilanz                      , "Bahnhofstr. 31, Postfach 7"    ,             , 7130    , fr
d0e7be8f-7a2c-4935-9032-d992864d6cb1, RAV Ilanz                                                                                  , Ilanz                      , "Bahnhofstr. 31, Postfach 7"    ,             , 7130    , it
c9a5d8bc-b09d-4d4b-86de-38fad2193f5e, RAV Davos                                                                                  , Davos Platz                , Talstrasse                      , 2A          , 7270    , it
c9a5d8bc-b09d-4d4b-86de-38fad2193f5e, RAV Davos                                                                                  , Davos Platz                , Talstrasse                      , 2A          , 7270    , fr
c9a5d8bc-b09d-4d4b-86de-38fad2193f5e, RAV Davos                                                                                  , Davos Platz                , Talstrasse                      , 2A          , 7270    , de
b0b33183-e3d3-4bd6-91f7-9d6c4e28577a, RAV Samedan                                                                                , Samedan                    , A l'En                          , 4           , 7503    , fr
