"ID","BFS_CODE","ISCO_CODE"
f5fa7c8b-123c-41d6-b363-0bd389595627,21201009,8160
a20d4503-b85a-4927-81b8-3358c5b2a16f,21201010,8160
e940721a-f505-492e-a3d6-40d08187093d,21201011,8160
b930d7f2-a8fe-4925-b7c2-d3ec10089177,21201012,8160
6a1c0876-4818-4afd-aae2-7474a2cb207c,21201013,8160
f1335445-d7d6-4c1d-a066-4445241d1ebc,21201014,8160
6b2342f7-d041-49e5-8d1d-dd7d762708b1,21201015,8160
6b0e9203-663e-4ecc-8178-6eefee464f8d,21201016,8160
365c76e8-88d7-4820-b453-9d5fe195415e,21201017,8160
a3d772b4-b941-4f7b-893e-44dec8a2c9e7,21201018,1321
fb1e94a6-6fc3-4fdd-ad5e-87993d25d42c,21201019,8160
3d98e227-ad41-4c54-8e4c-ed772aa194ff,21201020,8160
665a0eb2-871b-452a-85d1-dc05d08e4459,21201021,8160
29f197f2-5c6c-43ff-9c16-d3b84565969c,21201022,8160
a7b2bc97-40cc-4835-815f-88dde18c0200,21201023,8160
005c6a8d-2e5f-4e56-9b77-b898876feb4d,21201024,8160
e3034c70-f90b-4451-8712-3ada8bbd7339,21201025,8160
8352dacd-d282-409e-8f62-b35826150822,21201026,1321
4e45f3b2-f224-4baf-a14e-02ce8b6a5905,21201027,8160
8329a86f-393d-48f3-89b0-4c1e9b1e65a9,21201028,8160
6e68a4c5-ef1d-4e91-a2fe-03e6be171c85,21202001,8160
aab1998f-678c-48be-a457-b441203d615b,21202002,8160
d00e8d36-0c58-4b30-9aa3-9daa19c81707,21202003,8160
1a7bd9b1-a2f1-4f6b-aa3c-4cdf7796783f,21202004,8160
d48c17c6-0723-4379-a079-42c552e2356e,21202005,8160
fcc4987c-eaa2-459b-8859-494b64a65e2b,21202006,8160
d4c14de3-229c-42ef-ab82-8cd7eb746c1c,21202007,8160
4153e3aa-1e81-4428-b6d5-ef044a02a042,21202008,8160
a5fde509-008d-4aef-b925-6b6c22505f7c,21202009,8160
412392c0-f5d7-4848-977d-29913cc859bb,21202010,8160
5cac5193-ec87-45ae-b2cd-79ae55b17387,21202011,8160
eb7136a1-476f-4a90-86e0-04ebd1af9f85,21202012,8160
51373a0a-b1ff-49d7-a08e-105fa51d0e3b,21202013,8160
d63fa912-ace3-43fa-ae50-67c7541eaeba,21202014,8160
182b9664-f228-4819-8861-92f82cba3cfb,21202015,8160
48e012fb-4019-4470-8b5c-d1862e2488b8,21202016,8160
9acec353-4b93-42d3-a22d-b87ce5db4a61,21202017,8160
a131f4e2-1852-4ce0-8652-5de8084dfab0,21202018,8160
55b32603-8627-4a59-9985-e2e775f2e338,21202019,8160
fea9fe13-0e8b-46f9-85f3-1ff59732c7c1,21202020,8160
7fb0d5d9-8895-473b-b628-128d206b7f28,21202021,8160
1a2ccb1c-267d-4eae-8684-dbe7525007fe,21202022,8160
067dca7b-9e0a-4a5a-aa7d-19c34926ed0c,21202023,8160
78506b3d-99df-4cab-9a08-88fb407d459e,21202024,8160
4b701016-13d0-4b0e-96cc-0c42ae2b03a8,21202025,3122
8fd83d0e-d6f2-42d9-8cf9-a07d6fc99c66,21202026,8160
e8dca1db-6d51-497b-b98c-d681d44a357a,21202027,8160
da464391-54be-4d76-9e08-ee82a2239f8a,21202028,8160
f674d4a1-ddf5-4823-8fd8-41783635fbbc,21202029,8160
e49a4544-098c-4ffa-8777-a9f3b37da235,21202030,8160
3e5b69d6-29a8-4a48-a01e-35de649e3834,21202031,8160
ae48d122-e030-48a5-848a-2a75cd512531,21202032,8160
09f21041-f3ba-4b24-8b70-63cab3ac623d,21202033,8160
462ad19a-18f0-43c0-8c75-669be11c49c9,21202034,8160
c8f35177-ea40-4182-866f-5fcd1293aee0,21202035,8160
619c100d-88fd-43b5-99c7-a422f3ad4fe0,21202036,8160
6d36ca28-5510-437e-8b49-c3e2f47b50b3,21202037,8160
6aa4a9ec-d218-4b0f-9779-a23b78b92878,21202038,8160
36b6f686-06f8-4a82-b489-7782911d1548,21202039,8160
78c69804-5267-41c1-9d79-79007c80793a,21202040,8160
836e34c4-badf-4977-85e1-dd6a52a26c89,21202041,8160
b63d9b23-6dc2-4960-a3c7-25df37276315,21202042,8160
91340410-4727-4f0c-bbcd-3c2f9c9433b8,21202043,8160
31ff9c1b-c963-4e74-beb7-7bbe0cdd3549,21202044,8160
bbfacd70-5903-439d-9376-6f48c6d066b5,21202045,8160
10f7bf17-c5a0-4b80-83f9-e2b8153ed4eb,21202046,8160
72ac34f0-6c19-4219-8c53-a2cf7b4d17da,21202047,8160
2ecc86c2-46aa-42b9-9454-3ba674c48387,21202048,8183
a1cb366b-7de5-405b-aa2c-bf07619eac20,21202049,8160
b4f737e4-98e7-478e-95d5-b31dc7223768,21202050,8160
1799b782-7fbb-4e26-8239-7a2f700506fa,21202051,8160
690559ee-caf8-414a-acd6-6738f54887be,21202052,8160
228a2158-9f03-4ce3-ab37-96aa827d850f,21202053,8160
4942cf45-37ae-45ac-9ff9-c05c554ad9f7,21202054,8160
e5448b11-2eff-460f-9479-def2ff9f32e4,21202055,8160
bb8a6a57-2f0b-40bc-8e09-b1895e38faee,21203001,8160
50ac228b-969d-488b-9cf7-22fbbb36b157,21203002,8160
5dc3fa84-e0c8-4fd6-9411-a8b980aefdd0,21203003,8160
2f0aea4b-7546-4be2-b78e-a43b8c0c4ea4,21203004,8160
21f84b6d-0c1c-484f-a588-88351dbef125,21203005,8160
5ea953d8-9911-43b1-95e9-332ad525f1fe,21203006,8160
9c982bbc-ce93-4d65-a12d-54b53e567be4,21203007,8160
0494d35d-2dab-4abf-9559-f4a36f63ceab,21203008,8183
cf659cf5-63d3-4030-875d-f99393508bc3,21203009,8183
34574dd6-affc-4f16-9f9b-6452fbb758b0,21203010,8160
04892e7a-aa49-4ab7-8705-0aac63a68068,21203011,9621
40ac2062-9829-4e6a-bde5-bc8e5e5246cf,21203012,8183
f1e2c107-8db7-4697-b6ee-ebfe61f9e7c0,21203013,8183
b535912d-f811-4347-b56e-81ef56c56c19,21203014,8183
5c9a0c16-6a3b-44e2-ae57-eef80e803dd2,21203015,8160
d86f26af-3ef0-44f4-ae64-455c947fe1ad,21301001,8160
40ec6ab9-6e3c-4ba6-8b27-abb12d494a15,21301002,8160
3743ffb9-e512-477e-b202-f05db66fa87a,21301003,8160
8b6fbd13-005a-45df-a951-a89092b91a2f,21301004,8160
6e08feb8-8dd6-4296-8ff7-250174364e98,21301005,8160
3f74daeb-db23-4c0a-941a-1504775b4f17,21301006,8160
9c618224-8721-48ea-a861-0ee1467622c2,21301007,8160
79521dd5-cb8a-40f0-a536-97a02c137ca4,21301008,8160
0ff6bca5-8fd1-433c-8192-c6a0ea5b257d,21301009,8160
c5a8cd93-4894-4159-9b13-9e5b84c54455,21301010,8160
d895101b-8fab-4597-9233-288d662b6103,21301011,8160
ccbb14f2-c70b-487d-8ea5-d670e8b3fc43,21301012,8160
ba756057-ae49-4464-afd8-ab6b0a8b7c98,21301013,8160
adbff77a-fc46-4b8d-8062-7f75ecfad2fc,21301014,8160
ba67f590-79dc-43e3-8999-4515b8e62903,21301015,8160
04c95815-eb59-457a-97dd-f15b991e3f2c,21301016,8160
29a64ee2-5908-4f9b-8608-8c29d22c7d4b,21301017,8160
c970fd46-611a-4986-9e8f-9e74d7071a86,21301018,8160
3c57ed29-0811-495b-9114-b3dd78c23ff3,21301019,7516
abdb4d64-c75d-4b54-a3d6-aa1a5886f5fc,21301020,7516
74cfc8cb-4c22-4d55-9ceb-8ea08593908c,21301021,8160
b6c23ba4-4afd-458a-ab81-5ab3131c2c82,21301022,8160
532ab6c7-907f-4761-82dc-69c9fbebac5a,21301023,8160
db05bb8f-869c-4040-9b11-e5330e962461,21301024,8160
86d3b050-ebbd-46ac-a0d0-16a57868f288,21301025,8160
c034c289-d09e-46d8-90ab-d76174cdc766,21301026,8160
de804295-9442-4135-a224-fa8251e5c478,21301027,8160
34e603d2-d94f-404c-8a9d-0621c3da4ee5,21301028,8160
86216ac0-ae97-4ef0-a271-501a6e245084,21301029,8160
1e0ccab6-b14d-48e8-9000-1bb577d576c5,21401001,7515
3c97bc11-e998-4cf3-a6cd-eb2aebd3ee81,21401002,7515
11890b4f-3297-4c0b-83a2-a3d0e293e7a5,21401003,7515
9fee1aa3-8cd0-46ce-a70b-8d1eb5f90ce2,21401004,7515
2285e2ad-bdb0-4b45-b1d4-699527124302,21401005,7515
00a9eb00-4355-44d5-bce1-997c96153216,21401006,7515
b3e06ca9-9b3a-4cb4-9f6d-37a225b42bbc,21401007,7515
51fe681c-85b8-4a5b-b841-3f3ef74b5168,22101001,8151
e5d872f5-2a78-407a-9bff-17bcfda90a07,22101002,8151
44bd2b74-9ace-4ed1-bf53-7616c2defd00,22101003,8151
08da3388-3c92-43b0-8e99-b79dc3d70d05,22101004,8151
2a64b4cc-75f3-48da-a1b2-72565efaa4dd,22101005,8151
e36edc33-f9fe-4028-9e81-57a7027d580b,22101006,8151
489646ea-3800-4d5a-81cf-57d1400366b7,22101007,8151
ea5eab5e-2df0-4eaf-ac98-47cea6963aa0,22101008,8151
d4d81fa4-cfde-44f4-ab4d-a778bb93cc0f,22101009,8151
ee104561-9ef7-4e00-a238-6cfa5c649cdb,22101010,8151
b1ca55a8-12dd-443d-b8dd-2040dfa0ed30,22101011,8151
567b90d0-b21d-455a-99bc-70256a7acca6,22101012,8151
e1fd0861-37a9-4f2f-a0ca-4e152343040b,22101013,8151
d20247fb-bb22-45b2-9f38-4fbe41ec0544,22101014,8151
279681c6-9bd5-4b1d-9507-b9cbd95226f0,22101015,8151
fbf2cb83-dd66-4b9e-bc5e-00957f1f08f5,22101016,8151
da0e486c-fb76-413f-a246-1924d9eba5f3,22101017,8151
2cf7f1ec-2e0f-4803-84d9-802d5eddd3f2,22101018,8151
6f3c52db-052f-4ab3-9781-a080ce59ddcf,22101019,8151
6b19636f-5d56-4d7f-a826-6d5cc23f80b5,22101020,8151
0ea3f43e-e635-4ded-8dbf-77d0f8bfc826,22101021,8151
f377d046-1e4e-427d-a9ef-6ee7c039eb84,22101022,3122
51a977b2-2700-4098-8394-5e4413c052d1,22101023,8151
16cfe661-7015-4f72-aa8f-2fef12d49a04,22101024,8151
cd558171-73e5-495a-822c-6aa900809798,22101025,8151
dda9a2d4-1254-433f-8f19-5e5a130048bc,22101026,8151
bb09d25a-0e35-450d-b1cf-67c965fcd3eb,22101027,8151
c049c31d-1b6f-4c72-b5bb-03dc087b0783,22101028,8151
2c83284a-7d7a-4463-8294-8cbd658e7b3b,22101029,8151
03a98766-7a80-4114-bd9d-56c47454a7a3,22101030,8151
fea4bf7a-25b7-40e4-823a-3de875dd7321,22101031,8151
adcd37e0-a76b-4886-a145-76feba1d2627,22101032,8151
509eef70-4179-49f1-971f-b5ec73afb311,22101033,8151
d77948d9-31d9-4cbc-bbb8-7b9d4cd0515e,22101034,8151
31a7d7ae-4272-407f-b41b-1368f3dd39d7,22101035,8151
4e2df48b-2f87-4254-bac5-6d0154d233ea,22101036,8151
e8c282fd-87cd-47d0-a1ed-f0f65bde186e,22101037,8151
401ca746-5510-4ed4-8943-10f3a8cb2fa0,22101038,8151
0b57d5e5-7f2c-4a94-8ddc-a8c9a25de387,22101039,8151
0062f555-5f33-476d-b896-9d93492835ce,22101040,8151
acd15021-0ed3-4004-8247-0f4e089ce522,22101041,8151
cbf0203c-dcb5-4ec7-bc54-1ff34a468e06,22101042,8151
eb2d788f-c41f-4d2e-a0d1-5a0cd6ac2611,22101043,8151
5f4cde99-6c1d-4f23-90a2-34c19cede3f0,22101044,8151
5249aa08-6a70-42fd-a3dc-2bf3ebe21a1a,22101045,8151
0d2c051c-8f94-4589-98b3-4afc3076a503,22101046,8151
4c3e7ad7-ba3c-43ff-8289-a2f50ccb09ba,22101047,8151
4e7689e7-0f12-41c5-86fb-19989141cc49,22101048,8151
36a35c57-5aa5-476b-9c64-5b308537bca6,22101049,8151
69e78cec-c768-40eb-a7ce-16fccf0ddb07,22101050,8151
82c29b11-d74b-4145-a733-94b58bfcdcaf,22101051,8151
d60a72a5-586c-42b0-90d4-5ff7a22f5b74,22101052,8151
3e56eef2-84c3-47ca-acb6-e6fa317a4f37,22101053,8151
ce7b9bd6-ccfc-452b-842f-8272618ea9cb,22101054,8151
678d97e3-e21a-419f-a15e-3379477562f8,22101055,8151
8e021eef-a2aa-423c-a05c-9f9c187f5094,22101056,8151
d081ee81-32d1-430b-8258-16ae2a3019b1,22101057,8151
add99618-d89c-4999-82ec-c7d4881a9376,22101058,8151
84327ce5-afb4-46df-bbe2-f8292aa65846,22101059,8151
e5198282-9788-4d05-9c08-dca2da567b2d,22101060,8151
fc4da879-c45e-42d7-b482-6c2a4465671e,22101061,8151
45ca3688-ae65-4986-b2c1-385a03549283,22101062,8151
6665ef1f-e943-4f56-b103-448aab614e04,22101063,8151
f68f3758-2e53-408b-a3c4-2d96a877e259,22101064,8151
ed4348b8-b055-499e-a8cf-549a061ec394,22101065,8151
b027d1df-aa74-494e-8c19-10d36012a3d4,22101066,8151
f0e3f7ea-11b2-4c98-bad2-3437f120d627,22101067,8151
7a8ff0f6-2c0d-4913-902d-354e07c61b38,22101068,8151
ff85c165-e965-43ba-b08b-bf69e8ba697f,22101069,8151
ebae41d0-25db-44e7-aa70-15d962fbbc3e,22101070,8151
bbf2ebc6-7f6e-4fa7-994a-2cd66cc2b212,22101071,8151
a2ec73d6-635c-4084-8242-9194cc591c98,22101072,8151
ae04df79-00ec-47f4-9960-e54c201ad247,22101073,8151
7f936834-32fd-4344-83db-d96998f52a97,22101074,8151
c59451ff-84d4-4c94-8bfa-d7aeb98f0e5e,22101075,8151
251ffbef-b750-43b6-a110-2b5ad9d21ff7,22101076,8151
90a6b78e-a4c0-4358-851f-65966c251670,22101077,8151
9a9f4263-a148-4e13-9b33-80ad9964b947,22101078,8151
240c9f50-63a5-4848-a9ef-b988c3328c44,22101079,8151
174f1f16-1317-4ba4-8e29-b8dd6abff910,22101080,8151
e42be91a-2ff4-4cae-a766-57ad225d264e,22101081,8151
35ce26a0-4f0d-48e1-9708-a84a1066b614,22101082,8151
f2e86f77-f702-49e3-b4fd-5936313ce956,22101083,8151
68135882-49bc-4e44-b9f1-0c7f8da3829f,22101084,8151
ec6f16c4-8c18-4dd4-991d-07d497510114,22101085,8151
5f80f1af-cb86-456b-b2a3-92ab815b7e81,22101086,8151
0e352b81-909b-41ea-9466-ef47de2dd00d,22101087,8151
8084b4e2-8666-4d1e-bac3-9b9af394d0ed,22101088,8151
b8976348-b40b-44f8-bee5-76874269c480,22101089,8151
522f058d-4bdb-45a6-a2b2-ab86f4587a7d,22101090,8151
8fe6cd28-2987-49f6-a3dd-fd82b2f61a1e,22101091,8151
dee77c1f-b42c-4be6-9169-499a60d882f7,22101092,8151
413e657d-989c-4de5-977c-33fadebfe7c1,22101093,8151
af542562-cf4f-41ab-9f77-e16424041351,22101094,8151
bface814-87bf-42e0-a9c0-84ff0fd1bc8f,22101095,8151
5c8e155f-6934-41af-9d33-01b54835da14,22101096,8151
6cac25e7-a0c9-4163-88c7-ed409c44be2d,22101097,8151
3112a295-2406-4d53-a284-aa2572c448bc,22101098,8151
39a1ebed-7760-458c-a5af-5d8d5a84af57,22101099,8151
369f32f9-5867-4d2b-a731-00f3ff3a155f,22101100,8151
47702743-d87b-48cd-9a2d-f4583ae21b26,22101101,8151
91de5087-0a9c-4e82-849f-84c8e5903526,22101102,8151
adbe1637-cd17-42c4-936a-194e1465522c,22101103,8151
a6073565-97d7-4006-bbff-159dd2820282,22101104,8151
68c8e6c1-3e1f-4fb8-b65c-b07a890a8d50,22101105,8151
6d2a2c8c-824f-42fb-855d-a8c7b385f1b4,22101106,8151
0c8a1a25-7109-43cb-879d-cfc6eb85553a,22101107,8151
36a9a216-6249-4cf4-a088-70f0f41cbc48,22101108,8151
98e8e2f1-1795-4d8f-b0db-0bc2cfa42179,22101109,8151
db3cdc8f-1432-48aa-8f17-eb07a7e03e84,22101110,8151
dd0f4e97-04ee-4c96-80da-7ff906328239,22101111,8151
2a890d6d-44bf-4ed8-a066-3b917466b0a0,22101112,8151
57616830-da86-40ba-81c4-3e75ebc3ab7d,22101113,8151
492c67f8-bacc-441b-b824-e3c4ddcf0467,22101114,8151
b75ae1b6-fe12-4126-8114-d52d57247394,22101115,8151
8b952445-62f4-4c31-a0cb-747e64dd7c92,22101116,8151
70fa6210-55f7-418a-b16f-9beee77c18e3,22101117,8151
c672cfba-a25e-4a39-b943-c4b5d01879cb,22101118,8151
036a39be-bf12-4617-80d6-86919fef9f02,22101119,8151
a7ca7cf9-e21a-4aaf-90ef-c8d26d8d3ab5,22101120,8154
d3160333-ad2e-4c97-95dd-7e5ac3a256d0,22101121,8154
424e024a-71f2-4bda-8f3d-c0765d0283ea,22101122,8151
b941c2f9-8bd2-4bef-b9a6-47a55892113e,22101123,8151
8c221426-0486-416b-bae6-878c3ecb254a,22101124,8151
162a2ec7-abb8-49bd-b616-e8c80e48c388,22101125,8151
c780cc92-36f1-4e1b-a718-0565300ddf39,22101126,8151
b9f11bc8-c595-4cc5-8c72-cacbc648e4c1,22101127,1321
03f8bd96-559a-4955-80c9-6698ff8b803e,22101128,8151
63d94a38-fe8a-435e-834b-b78e26593f21,22101129,8151
17264904-ae0a-4e99-ba65-2be8ec7f4b49,22101130,8151
2739faab-9865-4cb5-9040-3d54ffbd48d0,22101131,8151
3ee3da1d-2f41-440f-8ef2-38d536bde9cc,22101132,8151
fb445f1d-cfe6-4be6-9d47-cf6d526f165e,22101133,8151
bb54f231-0c4e-4adb-89a3-b746b845fc58,22101134,8151
d7a27afb-66e3-44b7-a1bc-7aeec58a80f2,22101135,8151
106354f2-71f9-49b1-b45e-634ddafc259a,22101136,8151
69f110d1-8d33-4764-b4bb-61e2d9a1f3a1,22101137,8151
373e5557-acaf-4751-92fa-ddd8895dc4ef,22101138,8151
b9ac53cd-aa4e-4f02-992e-9f5fbaba64cb,22101139,8151
8b61bf69-5d81-4685-b102-73f8d3c913c6,22101140,8151
f7ffd7dc-a347-4f2d-9bc4-804db8ed89e5,22101141,8151
0c3fb2bd-ffa9-48a5-b027-7f69d015c57e,22101142,8151
8eefc381-a775-4720-ad53-fd7f177c51ad,22101143,8151
0805f9ec-e712-457c-a7a1-804588891df1,22101144,8151
688f1174-fa01-4943-baa6-5299daeed6f9,22101145,8151
585cca0b-4828-4b68-9ee1-808159ed6331,22101147,8151
bd6ca4b9-0aa0-47cb-8621-67076290d91a,22101148,8151
c5103cd2-1da1-45d2-befc-50a75e8f0c1f,22101149,8151
b9e7d2ee-b08a-42ed-8a18-6a0529a6a065,22101150,8151
533d864c-e75d-400c-8511-33ef4ed2e315,22101151,8151
47c7a403-388c-471a-9b36-8b378d340977,22101152,8151
0f63928a-8cff-450c-8608-33cb44cc8323,22101153,8151
42f6f6d3-4157-48e3-bdb4-7763318ebe2f,22101154,8151
9978cefc-5e37-49e1-9ba6-479ad396e3d9,22101155,8151
7f2bd82a-6698-4cc0-bffd-e7432850ab90,22101156,8151
b90c5cbf-84b9-4e1f-a999-263b068f7272,22101157,8151
b2e3892d-959e-488b-b9c8-20094779a6ae,22101158,8151
dc5cd484-fa68-4fd8-b0ae-7cecf1a27d0e,22101159,8151
0b7e7b15-4f28-4e6b-a4fe-64887427457c,22101160,8151
233fc9ae-1ce9-4ef4-91f0-f3464a28f228,22101161,8151
d6750e13-9724-43e5-8450-fb47a7814220,22101162,8151
511c602c-9fce-412c-97fa-212365aa9177,22101163,8151
e426fb76-f328-4211-975a-e20bfc53faea,22101164,8151
eabc8d37-e73d-4640-800a-183b4543206d,22101165,8151
55cb6591-b84f-41a2-a9d1-1f354179136c,22101166,8151
95593f70-cd65-4583-8187-e56835e18614,22101167,8151
4b6adaf0-9043-4af4-b50a-5e312f6901f1,22101168,8151
a7552d4c-ac91-4f2d-b427-11c37d580925,22101169,8151
731e6197-05b4-47ab-90fa-19a00f70c975,22101170,3122
a8c4c5c8-c921-4967-bbaf-be1585ee5262,22101171,8151
1df6a5cd-3d17-44b4-893b-5625f9990c1c,22101172,8151
92839ae0-95da-4f6b-ba91-59744e87f9bd,22101173,8151
52a7ed63-4c6b-4e08-a796-f9d31e6d6d15,22102001,8152
05bde3d0-a2a6-4018-9a2b-5404623612c6,22102002,7318
dabd5563-608b-464b-baca-a1d8c8ad2331,22102003,8152
10b8a6cb-c908-4258-bedd-ffaae52ca206,22102004,7318
63acbbb0-cf72-4d4f-899b-c75401ff37c1,22102005,8152
cfa32d2a-3e4e-4c6e-8fc8-95f99be5d781,22102006,8152
d0e8cc07-7127-4ba0-9e9e-52173fac7334,22102007,7318
7cbed696-d9e3-4e5a-8f71-7376c2affd08,22102008,8152
52c275c4-c364-408a-9e49-cca4ace2aac3,22102009,8152
b146ff48-c803-4028-9a68-6d811eab87b9,22102010,7318
b2e2634b-4ce5-41b5-b4fb-0bb32c68e0be,22102011,7318
815de6ff-f396-4a25-b7d6-bb5842071e9f,22102012,8152
0001c2ed-9db7-48d9-a32d-6a199825201c,22102013,8152
a4ac8ab6-6cd5-47d2-812a-cbb047731572,22102014,8152
e229cca3-08c6-4f3f-a2b9-ba82dd221e86,22102015,7318
44ea853d-eee1-4d83-b171-40fee9e421e5,22102016,7318
48513efd-8568-4473-93b5-81d4b9748a45,22102017,8152
e7b7a7ba-703e-410a-8b86-269081b89a94,22102018,7318
4206a2e0-0631-40f2-a38c-81b7b68ecc4d,22102019,7318
94b4d100-57aa-454b-9e3f-da956abd5212,22102020,8152
b4bd91a2-4b7d-452b-9352-947b9accec3f,22102021,8152
dd7fbd19-4a6a-49c6-805d-ebb451d5aaca,22102022,8152
2a6bedd5-c685-40db-8caf-97e812506a9d,22102023,8152
1d40217d-f095-4928-baeb-e9f31d5c7ed8,22102024,8152
8e41da77-106e-4153-9822-80d0f011576d,22102025,8152
c46525d8-8a88-47d5-adde-2f4f67c03a91,22102026,8152
e7059cd6-e0d2-4a1c-aeec-73041361ac0c,22102027,8152
dadb9f1f-2425-4f25-9426-04f6e0bddf54,22102028,8152
22f74067-6db7-4962-b4a6-46340399ab93,22102029,8152
3f080b7e-40c0-4efc-8b5c-41b941c7586a,22102030,8152
63396d98-3460-48d6-be9e-09d002105922,22102031,8152
3864fe3b-f3dc-4941-8dab-1cbccb63ecc3,22102032,8152
59cfb2d9-4c9b-403a-8c1c-adb904e0bf00,22102033,7318
9faf5173-5137-48c0-bc5b-eaab0ce691a2,22102034,8152
9a5a910e-bc6f-40f9-a909-0aa4f78b7135,22102035,8152
8b2a6ada-f604-4869-b4e7-2adf7d4cb751,22102036,8152
26e1e4db-8a1d-4550-9da7-66699f901627,22102037,8152
54c55bda-f890-4c0c-a5b0-c670338dd403,22102038,8152
82c270ed-3752-44ad-a211-36cca71e11e8,22102039,8152
a7139609-7652-4278-8916-53963cb08a8e,22102040,8152
83493717-f3fd-45eb-a7a1-c21216a61ff5,22102041,8152
30f93487-aa79-4984-b2d6-752dbd010458,22102042,8152
0d2d6d85-916b-475a-a347-f34d3c9d4fee,22102043,8152
71f76239-7bf6-4929-92f2-132bba9b4bee,22102044,8159
9fa61d0b-a359-4071-9fbd-17ad2bd2c8ab,22102045,8152
fbee167e-bca8-4329-bb14-c1199ea2398a,22102046,8152
4af3cc6b-581c-4f2c-b5c9-58f3f37ffafe,22102047,8152
ad7ce6ba-7dbe-4a77-b5ec-9324a07dd4c8,22102048,8152
38b5a212-d6cb-4442-b015-0a6bf218a875,22102049,8152
e3650b40-5bac-4f16-b797-80acaf0c6f96,22102050,8152
d93e91a5-7943-4ced-95ea-3baa38ec674b,22102051,8152
29a3a5cb-4c17-40cd-add8-f1bd145c38ff,22102052,8152
59cc5c7c-f780-473a-909f-c3c23b6ce5e0,22102053,8152
ef94cdcb-47a6-4a7b-95bd-300642212d2e,22102054,8152
b0e4ef77-3c4d-4160-bafd-59f2693bea51,22102055,8152
280b32da-3d7b-4951-99a4-45206ad44d91,22102056,8152
ce17c777-ff6a-4242-a51f-1c24901e068c,22102057,8152
6ad326df-a623-46b5-92e3-aa8127c5890b,22102058,8152
c7e96bec-348e-4f69-beec-fa0d82c9707f,22102059,8152
472dd2c3-a5b9-4e98-9607-2c9f6c9026af,22102060,8152
dfa85804-3c31-4c5e-ab1c-7be0c05ac3b9,22102061,8152
9b7b8090-39a5-4e20-959f-e72708f72834,22102062,8159
741e5b14-ed11-403a-ae1c-158dcbe9deca,22102063,8159
37bd58ba-4c05-4bad-815a-367ee7571c18,22102064,8159
3c2678f8-a340-4972-a754-759c8d36422d,22102065,8159
f56e4d1a-f1ac-40ca-9e61-12269a6d8dd9,22102066,8152
3a6886f4-75fe-4ed8-a86f-fb92e13e8266,22102067,8152
061d5105-c143-465c-b370-f5c8262d0dc6,22102068,8152
293086ec-c894-4d1f-b6c0-be25d616416c,22102069,8152
ccc9ee1f-ae24-4e08-b605-c634642c4e12,22102070,8152
e2355764-0083-4f4f-8846-9edea136af22,22102071,8152
051a701d-57d8-48af-97cb-e817d6b411ef,22102072,8152
283c2aba-e277-4c01-a1d9-64e0fa801559,22102073,8152
93bfeba7-95ec-4037-a2d4-1e7cacf750e0,22102074,8152
031614c6-ec27-4f28-a87a-0b45f57b2619,22102075,8152
4793bfd3-18c5-4f77-a192-dbb87e6a6b46,22102076,8152
f57ec3e0-9516-4b03-be3f-dd4a0d99fd99,22102077,8152
1c856faa-44bc-40fa-abbb-506f47a83832,22102078,8152
88288a24-7c23-414c-8802-5c9580787564,22102079,8152
9ef1a9fd-1eb1-4736-98da-0bfe7f6418b1,22102080,8152
ebaf4efe-976e-4941-948f-c1d39453016a,22102081,8152
c7ad7844-35fd-4782-ab78-a2689145a8ef,22102082,7318
9d60fad4-0129-4bcd-843c-6f1cb0290601,22102083,8152
e54e563c-7026-4b7f-b698-b8069ac26d08,22102084,8152
20e3656f-b769-46d7-9a3a-19eae7ab01ba,22102085,7318
1aff2f7f-2e40-4202-952c-796f17e58ba7,22102086,8152
6af130c9-e536-4a9a-a864-7ebf26d1ff30,22102087,8152
4241aa22-2ca5-4589-8379-5c17ed61dad3,22102088,8152
98706ab9-3b1b-4629-8bf9-d2bf3e5ec87f,22102089,7318
a9879fa7-a29d-4f13-b850-d975d960c528,22102090,8152
20b74ea5-ecf2-4a81-8b66-d70d2b3cb9a6,22102091,8152
011cf714-92d5-43bd-a89f-6c1b4eab2884,22102092,8152
de6f7e2b-299d-4b81-a63a-795c34604518,22102093,8152
8ce96691-bdfb-4bc2-b8ee-6efbd2834c24,22102094,8152
523447bb-b961-4a6d-91c6-a84313fb9299,22102095,8152
349e1667-52f2-43b6-893f-2a1a17fd8cb6,22102096,8152
e2b09796-0043-4acb-80df-b0bfa02fcc45,22102097,8152
f5d05e06-40e8-4e6e-b87d-cd4ffe79cfec,22102098,8152
89e9da68-a121-46d0-a8f9-cbb6f630bfbc,22102099,8152
78ce605a-511d-41ff-bbfc-f3e67d5c7dfb,22102100,8152
746d2d19-84d2-4dc2-8a2f-de658b0af32d,22102101,8152
8a2c5e1e-223c-4fd4-af46-eac3704d2df7,22102102,8152
4d974a10-e1aa-443e-bb38-2bdc8789bd11,22102103,8152
93026c84-ea5d-4453-90a7-f98d070491c3,22102104,8152
fb311519-b592-417e-8bfe-8bccc455ad0d,22102105,8152
a2f3e50f-1360-42a4-b2d6-965ab62c61ed,22102106,8152
b58f2f44-2616-4561-b99f-b83681a48ccd,22102107,8152
7d502886-a05a-4cec-9ac4-4c62bcdaf5c4,22102108,8152
2ebecc5e-67ff-46c2-bbbf-0d220dbe70a1,22102109,7318
b754497d-412a-4df0-96c8-6bd8989011ff,22102110,7318
e083546c-5ede-4131-837a-c16359afd3cd,22102111,8152
